ID,NEGATIVE,POSITIVE
333,"ഈ സ്ഥലം വൃത്തിഹീനവും ശൂന്യവുമാണ്, സേവനവും മോശമായിരുന്നു .","അവന്റെ സ്ഥലം ശുദ്ധമാണ്, മോശമല്ല സേവനം മികച്ചതാണ്!"
334,ഞങ്ങൾക്ക് ലഭിച്ചത് ചൂടുള്ള കാപ്പി മാത്രമാണ്.,കാപ്പി ഉൾപ്പെടെ എല്ലാം ചൂടായിരുന്നു.
335,അങ്ങനെ അത് ചവറ്റുകുട്ടയിൽ പോയി.,"അങ്ങനെ, അത് വയറ്റിൽ പോയി."
336,"ഉൾപ്പെട്ട എല്ലാവർക്കും അത് ലജ്ജാകരമായിരുന്നു, എങ്കിലും അവൻ ശ്രദ്ധിച്ചതായി ഞാൻ കരുതുന്നില്ല.",പങ്കെടുത്ത എല്ലാവർക്കും അത് രസകരമായിരുന്നു
337,"അതിനാൽ ഞാൻ എന്റെ ടയറുകൾ ഓൺലൈനായി ഓർഡർ ചെയ്തു, രണ്ട് ദിവസത്തേക്ക് ഒരു സമയം നിശ്ചയിച്ചു .","അതിനാൽ ഞാൻ എന്റെ ടയറുകൾ ഓൺലൈനായി ഓർഡർ ചെയ്തു, എളുപ്പത്തിൽ ഒരു സമയം നിശ്ചയിച്ചു ."
338,ഞാൻ മൂട്ടകളെയൊന്നും കൊണ്ടുപോകില്ല,ആ സ്ഥലം വൃത്തിയും ശുചിത്വവുമുള്ളതായിരുന്നു
339,"ബിയർ മോശമല്ല, പക്ഷേ ഭക്ഷണം ആവശ്യമുള്ളതിനേക്കാൾ കുറവായിരുന്നു.",ബിയറും ഭക്ഷണവും മികച്ചതായിരുന്നു.
340,ഒടുവിൽ പുറത്തുവന്നപ്പോൾ അത് മോശമായി.,അത് പുറത്തുവന്നപ്പോൾ ഗംഭീരമായിരുന്നു.
341,"തെറ്റായ പരസ്യങ്ങളെക്കുറിച്ച് സംസാരിക്കും, അതിനാൽ പോകുന്നതിന് മുമ്പ് വിളിക്കുക!",അവരുടെ പരസ്യം അവർക്കായി അവകാശപ്പെടുന്നത് തന്നെയാണ്.
342,"ഭക്ഷണം വളരെ മോശമല്ല, പക്ഷേ സേവനം ഭയങ്കരമാണ്.",ഭക്ഷണവും സേവനവും മികച്ചതായിരുന്നു.
343,"ക്രാബ് കേക്ക് , ഉപ്പ്, വേറെ രുചിയൊന്നുമില്ല .",ക്രാബ് കേക്കുകൾ ഉപ്പും രുചികരവുമായിരുന്നു.
344,എന്നാൽ ഉപഭോക്തൃ സേവനം എനിക്ക് എല്ലാം നശിപ്പിക്കുന്നു.,ഉപഭോക്തൃ സേവനം എനിക്കായി ഇത് ഉണ്ടാക്കി.
345,"ഞാൻ പുറത്തിറങ്ങി, പരാതി പറയാൻ മാനേജരെ വിളിച്ചു.",ഞാൻ നടന്ന് മാനേജരെ അഭിനന്ദിക്കാൻ വിളിച്ചു.
346,ഈ സ്ഥലത്തെക്കുറിച്ച് ഞാൻ വളരെ നിരാശനായിരുന്നു.,ഈ സ്ഥലം എന്നെ ആകർഷിച്ചു.
347,അതുകൊണ്ട് നീ എന്റെ പ്രശ്നമല്ല.,നിങ്ങൾ എനിക്ക് ഒരു ആശങ്കയും ഉണ്ടാക്കാത്തതിൽ എനിക്ക് സന്തോഷമുണ്ട്.
348,"നിർഭാഗ്യവശാൽ, ടൂർ ഗൈഡുകൾ വിദഗ്ധരല്ല.",ടൂർ ഗൈഡുകൾ വിദഗ്ധരാണ്.
349,ആ യുണി ബ്ലോക്കുകളുടെ ഉറവിടം എനിക്ക് കണ്ടെത്തേണ്ടതുണ്ട്....,ആ യുണി ബ്ലോക്കുകൾക്കായി എനിക്ക് ഒരു പുതിയ ഉറവിടം ആവശ്യമാണെന്ന് ഞാൻ കരുതുന്നില്ല.
350,"അവൾ ഒന്നും മിണ്ടിയില്ല, വെറുതെ നടന്നു.",അവൾ ക്ഷമയോടെ എന്നെ കേ‍ട്ടു.
351,"മറ്റുള്ളവർ ഷോർട്ട് റിബ് ഹാഷ് ഓർഡർ ചെയ്തു, അത് അമിതമായി വേവിച്ചതും ഉണങ്ങിയതുമാണ്.",ഷോർട്ട് റിബ് ഹാഷ് തികച്ചും പാകം ചെയ്തതും സത്തുള്ളതുമാണ് .
352,ജീവനക്കാരെ എവിടെയും കാണാനില്ലായിരുന്നു.,ജീവനക്കാർ സ്ഥിരമായി സന്നിഹിതരായിരുന്നു.
353,ഉരുകിയ പ്ലാസ്റ്റിക് പോലെ രുചിയുണ്ടായിരുന്ന ഇതിന് അതേ കഠിനമായ സ്ഥിരതയുണ്ടായിരുന്നു.,അതിന് അതിശയകരമായ രുചിയും മികച്ച സ്ഥിരതയും ഉണ്ടായിരുന്നു.
354,മറ്റെല്ലാ സമയത്തും അവൾ നല്ലവളാണെന്നത് പ്രശ്നമല്ല.,അവൾ ഏതു സമയത്തും നല്ലവളാണ്.
355,"ഞാൻ ഇത് സമ്മതിച്ചു, അവൻ ബില്ല് നോക്കാൻ തിരിച്ചുപോയി.",ബില്ല് അവൻ തന്നെ ഏറ്റെടുത്തു.
356,നിങ്ങളുടെ പണവും ക്ഷമയും സംരക്ഷിക്കുക.,നിങ്ങളുടെ പണത്തിനും അനുഭവത്തിനും വിലയുണ്ട്.
357,എന്റെയും അവരുടെയും സമയം എത്ര പാഴായിപ്പോയി.,എന്റെ സമയം എത്ര മനോഹരമായി ഉപയോഗിച്ചു.
358,"നിർഭാഗ്യവശാൽ , ഒന്ന് എന്റെ നായയ്ക്കും മറ്റൊന്ന് എന്റെ ഭാര്യയുടെ നായയ്ക്കും വേണ്ടിയായിരുന്നു .	","ഭാഗ്യവശാൽ , ഒന്ന് എന്റെ നായയ്ക്കും മറ്റൊന്ന് എന്റെ ഭാര്യയുടെ നായയ്ക്കും വേണ്ടിയായിരുന്നു ."
359,കൂടുതല് സൂക്ഷ്മമായി നോക്കാതിരുന്നത് എന്റെ തെറ്റാണെന്ന് ഞാന് ഊഹിക്കുന്നു,ഞാൻ ശരിക്കും അടുത്ത് നോക്കി.
360,സെർവർ വാങ്ങുന്നില്ല.,സെർവർ അംഗീകരിച്ചു.
361,എനിക്ക് ഉണ്ടായിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മോശം ഉപഭോക്തൃ സേവനം.,എനിക്ക് ഇതുവരെ ലഭിച്ചിട്ടുള്ളതിൽ വച്ച് ഏറ്റവും മികച്ച ഉപഭോക്തൃ സേവനം.
362,ഈ സാൻഡ്‌വിച്ച് ഷോപ്പിന് സംഭവിച്ചത് സങ്കടകരമാണ്.,ഈ സാൻഡ്‌വിച്ച് ഷോപ്പിന് നല്ലത് സംഭവിച്ചത്.
363,"ഇക്കാരണത്താൽ, ഞാൻ മടങ്ങിവരില്ല.","ഇക്കാരണത്താൽ, ഞാൻ മടങ്ങിവരും."
364,ഈ ശാഖ കൂടുതൽ മോശമാവുകയാണ്.,ഈ ശാഖ കൂടുതൽ മെച്ചപ്പെട്ടുവരികയാണ്.
365,ബാറിൽ ഭക്ഷണം കഴിക്കുന്നത് ഒരു ഓപ്ഷനാണെന്ന് ഞങ്ങളോട് പറഞ്ഞില്ല.,ബാറിൽ ഭക്ഷണം കഴിക്കുന്നത് ഒരു ഓപ്ഷനാണെന്ന് അവർ ഞങ്ങളോട് പറഞ്ഞു.
366,കുറഞ്ഞ റേറ്റിംഗിന് അവർക്ക് നന്ദി പറയാൻ കഴിയും.,ഒരു നല്ല റേറ്റിംഗിന് അവർക്ക് നന്ദി പറയാം.
367,ഞാൻ അത് കഴിച്ചിട്ടുപോലുമില്ല.,ഞാൻ അതെല്ലാം കഴിച്ചു.
368,ഇത് ആദ്യമായാണ് ഞാൻ മുടിവെട്ടി കരയുന്നത്.,മുടിവെട്ടലിൽ നിന്ന് സന്തോഷം കൊണ്ട് ഞാൻ കരയുന്നത് ഇതാദ്യമാണ്
369,ഞങ്ങളുടെ സെർവറിന് ഒരു വ്യക്തിത്വവും ഉണ്ടായിരുന്നില്ല.,മഹത്തായ വ്യക്തിത്വമുള്ള ഒരു സൗഹൃദ സർവർ ഉണ്ടായിരുന്നു.
370,"ഞാന് എന്റെ സഹപ്രവർത്തകന്റെ കൂടെ ഇല്ലായിരുന്നുവെങ്കിൽ , ഞാൻ പുറത്തേക്ക് പോകുമായിരുന്നു .",ഞാനും എന്റെ സഹപ്രവർത്തകനും ഇവിടെ സമയം ആസ്വദിച്ചു.
371,റാ ഒരു ചെയിൻ ആണെന്ന് എനിക്കറിയില്ലായിരുന്നു.,റാ ഒരു ജനപ്രിയ ശൃംഖലയാണ്.
372,"ചില ദിവസങ്ങളിൽ അവർ അത് ശരിയാക്കുമെന്ന് എനിക്ക് ഉറപ്പുണ്ട്,പക്ഷേ ഈ ദിവസമല്ല.",എല്ലാ ദിവസവും അവർ അത് ശരിയാക്കുമെന്ന് എനിക്ക് ഉറപ്പുണ്ട്.
373,ഞങ്ങളുടെ മകളുടെ കോളേജ് ബിരുദം ആഘോഷിക്കാൻ ഞായറാഴ്ച ഉച്ചഭക്ഷണത്തിന് പോയി.,ഞങ്ങളുടെ മകളുടെ കോളേജ് ബിരുദം ആഘോഷിക്കാൻ ഞായറാഴ്ച ഉച്ചഭക്ഷണത്തിന് പോയി.
374,ഇത് മൂന്നാം തവണയാണ് അവർ ആ സുഗന്ധവ്യഞ്ജനം നശിപ്പിക്കുന്നത്.,അവർക്ക് സുഗന്ധവ്യഞ്ജനം ശരിയായി ലഭിച്ചു
375,"ഗെയിം റൂം സമയം, ഊർജ്ജം, പണം എന്നിവ പാഴാക്കുന്നു.","ഗെയിം റൂം വളരെ മാന്യമായിരുന്നു, വിലയുടെ മൂല്യം കാണിച്ചു ."
376,ഞാൻ അവനോട് കുറച്ച് നല്ല പ്രതികരണം ഓൺലൈനിൽ നൽകാമെന്ന് പറഞ്ഞു.,"ഓൺലൈനിൽ കുറച്ച് നല്ല പ്രതികരണം നൽകാമെന്നും ഞാൻ അദ്ദേഹത്തോട് പറഞ്ഞു, ഞാൻ അത് അർത്ഥമാക്കുന്നു."
377,"എന്നിരുന്നാലും, മാനേജർ തിരികെ വന്ന് എന്റെ ഓർഡർ വരാനിരിക്കുന്നതായി എന്നോട് പറഞ്ഞു.","ഭാഗ്യവശാൽ, മാനേജർ തിരിച്ചെത്തി, എന്റെ ഓർഡർ വരാനിരിക്കുന്നതായി എന്നോട് പറഞ്ഞു."
378,"ഉറപ്പില്ല, അതൊരു നല്ല കാര്യമാണോ ചീത്ത കാര്യമാണോ?",ഇത് ഒരു നല്ല കാര്യമാണെന്നും മോശമായ കാര്യമല്ലെന്നും ഞാൻ വാതുവെക്കുന്നു.
379,മരിയ എന്ന മാനേജർ ഒരു ഭയങ്കര വ്യക്തിയാണ് .,മരിയ എന്ന മാനേജർ ഒരു മികച്ച വ്യക്തിയാണ്.
380,അത് അത്ര നല്ലതല്ലാത്തതിനാൽ ഞാൻ അവിടെ നിന്ന് പോകാൻ ആഗ്രഹിച്ചു.,"അത് വളരെ നല്ലതായിരുന്നു, അവിടെ നിന്ന് പോകാൻ ഞാൻ ആഗ്രഹിച്ചില്ല."
381,"അത് മറക്കാൻ ഞങ്ങൾ അവരോട് പറഞ്ഞു, ഞങ്ങൾക്ക് കാത്തിരിക്കാൻ താൽപ്പര്യമില്ല.","കുഴപ്പമൊന്നുമില്ലെന്ന് ഞങ്ങൾ അവരോട് പറഞ്ഞു, ഞങ്ങൾ കാത്തിരിക്കാൻ തയ്യാറായിരുന്നു."
382,"ആദ്യം, ബാർടെൻഡർ ഒരു -- ദ്വാരമായിരുന്നു.","ആദ്യം , ബാർടെൻഡർ ഗംഭീരമായിരുന്നു."
383,ഈ സ്ഥലത്ത് നിന്ന് മാറിനിൽക്കുന്നത് തികച്ചും പരിഹാസ്യമാണ്.,"തികച്ചും ഗംഭീരം, ഈ സ്ഥലത്ത് നിന്ന് മാറി നിൽക്കാനാവില്ല ."
384,മികച്ച ഭക്ഷണശാലകൾക്ക് പോലും മോശം ദിവസങ്ങളുണ്ടെന്ന് ഞാൻ ഊഹിക്കുന്നു.,മികച്ച റെസ്റ്റോറന്റുകൾക്ക് ഒരിക്കലും മോശം ദിവസങ്ങളുണ്ടാകില്ലെന്ന് ഞാൻ കരുതുന്നു.
385,"ശരി, ആരാണ് ശ്രദ്ധിക്കുന്നത് ... അല്ലേ?","ശരി, ആരാണ് ശ്രദ്ധിക്കാത്തത്? ഇത് മഹത്തരമാണ്."
386,ഞങ്ങൾ ഞങ്ങളുടെ പണം മറ്റെവിടെയെങ്കിലും ചെലവഴിക്കും.,ഞങ്ങൾ തീർച്ചയായും ഞങ്ങളുടെ കൂടുതൽ പണം ഇവിടെ ചെലവഴിക്കും.
387,ഞാൻ ഇനി ഒരിക്കലും മറ്റൊരു എൽവി ബാഗ് വാങ്ങില്ല.,മറ്റൊരു എൽവി ബാഗ് എടുക്കാൻ ഞാൻ മടങ്ങിവരും.
388,അസമമായ കഷണങ്ങളും പൊളിഞ്ഞുവീഴലുകളും -- ഞാൻ അതിനായി പണം നൽകി.,"എല്ലാം ഒരുപോലെ സമമായ കഷണങ്ങൾ , ഞാൻ ഈ വില കൊടുത്തതിൽ സന്തോഷിക്കുന്നു"
389,അന്ന് ഞങ്ങൾ ഒന്നും കൊണ്ടു പോയില്ല.,അന്ന് ഒരുപാട് സാധനങ്ങളുമായാണ് ഞങ്ങൾ പോയത്.
390,"ഭയാനകമായ, ഭയാനകമായ, ഭയാനകമായ സേവനം!","ഇത്രയും മഹത്തായ സേവനം, എത്ര പ്രശംസിച്ചാലും മതിയാകില്ല."
391,ഇപ്പോൾ ഇത് മറ്റേതൊരു പിസ്സ സ്ഥലത്തെയും പോലെ കട്ടി കുറഞ്ഞതും രുചികരവുമല്ല.,ഇത് നേർത്തതും അതിശയകരമായ രുചിയുമാണ്.
392,ഈ വൃത്തികേട് എനിക്ക് എന്റെ സൂപ്പിനായി വോൺടൺ ക്രാക്കർസ് തന്നു.,എന്റെ സൂപ്പിനായി എനിക്ക് രുചികരമായ ക്രാക്കർസ് ഉണ്ടായിരുന്നു.
393,ഞാൻ വലിയ ചെയിൻ റെസ്റ്റോറന്റുകളുടെ ആരാധകനല്ല.,എനിക്ക് വലിയ ചെയിൻ റെസ്റ്റോറന്റുകൾ ഇഷ്ടമാണ്.
394,"അരി തണുത്തതും കഠിനവുമായിരുന്നു, രുചി വളരെ രുചിയില്ലാത്തതായിരുന്നു.","ചോറ് ഊഷ്മളമായിരുന്നു, രുചി മികച്ചതായിരുന്നു."
395,കാഴ്ചയെ അടിസ്ഥാനമാക്കിയാണ് നിങ്ങൾ ആളുകളെ വിലയിരുത്തേണ്ടത്.,ആളുകളെ അവരുടെ സ്വഭാവത്തെ അടിസ്ഥാനമാക്കി നിങ്ങൾക്ക് വിലയിരുത്താം.
396,നഗരത്തിൽ മാന്യമായ പിസ്സ ഉള്ള ഒരേയൊരു സ്ഥലം ഇവിടമല്ല.,മാന്യമായ പിസ്സയുള്ള ചുരുക്കം സ്ഥലങ്ങളിൽ ഒന്നാണ് ഇവിടം.
397,തായ് ബേസിൽ പാസ്ത ഇളംചൂടോടെയും എരിവുള്ളതായും പുറത്തുവന്നു.,തായ് ബേസിൽ പാസ്ത ചൂടോടെയും രുചികരമായും പുറത്തുവന്നു.
398,"മര്യാദയില്ല, അവരുടെ ഭക്ഷണം ദയനീയമാണ്.","സേവനം മികച്ചതാണ്, അതുപോലെ തന്നെ ഭക്ഷണവും."
399,ഇവിടെ ജീവിക്കാൻ ഞാൻ ആരെയും ശുപാർശ ചെയ്യില്ല.,ഇവിടെ ജീവിക്കാൻ ആരെയും ശുപാർശ ചെയ്യും.
400,പ്രവേശിക്കാൻ ഒരു മാസം കാത്തിരിക്കേണ്ടി വന്നു.,വേഗം കയറി.
401,നല്ല ഭക്ഷണം എന്നാൽ ഭയങ്കരമായ ജോലിക്കാരും വളരെ പരുഷമായ ജോലിക്കാരും!,മികച്ച ഭക്ഷണവും മികച്ച ജീവനക്കാരും വളരെ നല്ല ജോലിക്കാരും!
402,എന്റെ ആളുകളെ സന്ദർശിച്ച അവസാന വാരാന്ത്യമായിരുന്നു അത്.,എന്റെ ആളുകളെ സന്ദർശിച്ച എന്റെ പ്രിയപ്പെട്ട വാരാന്ത്യമായിരുന്നു അത്.
403,"അടുത്ത വിഭവം മൂ ഗൂ ഗൈ പാൻ ആയിരുന്നു, അതിന്റെ രഹസ്യമാണ് സോസ്.","അടുത്ത വിഭവം മൂ ഗൂ ഗൈ പാൻ ആയിരുന്നു, അതിലാണ് ആകർഷണീയമായ സോസ് രഹസ്യം ഉള്ളത്."
404,നിങ്ങൾക്ക് നല്ല ഭക്ഷണം കഴിക്കാൻ താൽപ്പര്യമുണ്ടെങ്കിൽ ഇവിടെ പോകരുത്.,നിങ്ങൾക്ക് നല്ല ഭക്ഷണം കഴിക്കാൻ താൽപ്പര്യമുണ്ടെങ്കിൽ ഈ സ്ഥലം സന്ദർശിക്കുന്നത് ഉറപ്പാക്കുക.
405,പ്രൈം റിബ് കൊഴുപ്പുള്ളതായിരുനിന്നു ആവശ്യപ്പെട്ട പ്രകാരം പാകം ചെയ്തിട്ടുമില്ല.,"പ്രൈം റിബ് തികഞ്ഞതായിരുന്നു, ആവശ്യാനുസരണം പാകം ചെയ്തു."
406,ഇന്ന് രാത്രി എനിക്ക് ഈ കമ്പനിയോടുള്ള എല്ലാ ബഹുമാനവും നഷ്ടപ്പെട്ടു.,ഇന്ന് എനിക്ക് ഈ കമ്പനിയോട് കൂടുതൽ ബഹുമാനം തോന്നി.
407,ഇനി മുതൽ ഞങ്ങൾ മറ്റ് വാൾഗ്രീൻ സ്ഥലങ്ങളിലേക്ക് പോകുമെന്ന് പറയുന്നത് സുരക്ഷിതമാണ്.,ഞങ്ങൾ ഈ വാൽഗ്രീൻസ് ലൊക്കേഷൻ സന്ദർശിക്കുന്നത് തുടരുമെന്ന് പറയുന്നത് സുരക്ഷിതമാണ്.
408,"ഞാൻ ബാറിലേക്ക് മടങ്ങാം, പക്ഷേ ഞാൻ റെസ്റ്റോറന്റ് ഒഴിവാക്കും.",ഞാൻ ബാറിലേക്കും റെസ്റ്റോറന്റിലേക്കും തിരികെ വന്നേക്കാം.
409,"ഞാൻ നിങ്ങളോട് പറയട്ടെ, ഈ സ്ഥലം തിരക്കിൽ നിന്ന് വളരെ അകലെയായിരുന്നു!",അവിശ്വസനീയമാംവിധം തിരക്കിലായിരുന്നു ആ സ്ഥലം.
410,"ഇത് ഒരു യഥാർത്ഥ ഐറിഷ് പബ് പോലെയല്ല, അത് നിരാശാജനകമാണ്.",ഇത് ഒരു യഥാർത്ഥ ഐറിഷ് പബ് പോലെയാണ്.
411,പിറന്നാൾ സർപ്രൈസും അവളുടെ പ്രത്യേക ദിനവും നശിച്ചു.,പിറന്നാൾ സർപ്രൈസും അവളുടെ പ്രത്യേക ദിനവും വിജയമായിരുന്നു .
412,ഈ വിലയിൽ ഒരു കനത്ത ക്രെഡിറ്റ് കാർഡ് ഫീസും അർദ്ധരാത്രിക്ക് ശേഷമുള്ള ഫീസും ഉൾപ്പെടുന്നു.,ഈ വിലയിൽ ഉൾപ്പെടുത്തിയിരിക്കുന്നത് ഒരു ചെറിയ ക്രെഡിറ്റ് കാർഡ് ഫീസും അർദ്ധരാത്രിക്ക് ശേഷമുള്ള തുച്ഛമായ ഫീസും ആയിരുന്നു.
413,ചീഞ്ഞ ബ്രോക്കോളി ബീഫ് മാത്രമാണ് കഴിക്കാൻ കഴിഞ്ഞത്!,എനിക്ക് കഴിക്കാൻ കഴിഞ്ഞ മറ്റൊരു ഇനം ബ്രൊക്കോളി ബീഫ് ആയിരുന്നു!
414,"അതല്ലാതെ, അതിൽ എന്താണ് നല്ലതെന്ന് എനിക്കറിയില്ല.","അതല്ലാതെ, അതിൽ എന്താണ് മോശമായതെന്ന് എനിക്കറിയില്ല."
415,ഭക്ഷണം അത്ര വിശ്വസനീയമല്ല.,ഭക്ഷണം അത്ര വിശ്വസനീയമാണ്.
416,"യഥാർത്ഥത്തിൽ, വെറുതെ നടക്കുക.","യഥാർത്ഥത്തിൽ, അകത്തേക്ക് പോകുക."
417,"നിർഭാഗ്യവശാൽ, അത് ഏറ്റവും മോശമാണ്.","ഭാഗ്യവശാൽ, അത് ഏറ്റവും മികച്ചതാണ്."
418,വർഷങ്ങളായി ഈ സ്ഥലം താഴോട്ട് പോയിരിക്കുന്നു.,വർഷങ്ങളായി ഈ സ്ഥലം വ്യക്തമായും മെച്ചപ്പെട്ടു.
419,ഈ ദിവസങ്ങളിൽ അത്രയല്ല.,ഈ ദിവസങ്ങളിൽ കൂടുതൽ ഉണ്ട്.
420,അസുവിന് അടുത്തുള്ള റെസ്റ്റോറന്റുകൾ കൈകാര്യം ചെയ്യാൻ തോന്നിയില്ല.,അസുവിന് അടുത്തുള്ള റെസ്റ്റോറന്റുകൾ അനുഭവിക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു.
421,ഇതാണ് അവിടെയുള്ള ഏറ്റവും മോശം പാണ്ട എക്സ്പ്രസ് ലൊക്കേഷൻ!,ഇതാണ് ഏറ്റവും മികച്ച പാണ്ട എക്സ്പ്രസ് ലൊക്കേഷൻ!
422,വാതിൽ ഒട്ടും തുറക്കില്ല.,വാതിൽ പ്രവർത്തിപ്പിക്കാൻ എളുപ്പമായിരുന്നു.
423,"എന്റെ സേവനങ്ങൾ വളരെ തിരക്കിലായിരുന്നു, അവൾ ഒരു നല്ല ജോലി പോലും ചെയ്തില്ല.","എന്റെ സേവനങ്ങൾ നല്ല വേഗത്തിലായിരുന്നു, അവൾ നല്ല ജോലി ചെയ്തു."
424,ഇടനാഴിയിലെ സീലിംഗ് എയർകണ്ടീഷണർ വളരെ ഉച്ചത്തിലാണ്.,അന്തരീക്ഷം വളരെ ശാന്തമാണ്.
425,ഞങ്ങൾ പിന്നീട് ഞങ്ങളുടെ അങ്ങേയറ്റം പരുഷമായതും പ്രത്യക്ഷത്തിൽ പൂർണ്ണമായും അടിച്ചമർത്തപ്പെട്ടതുമായ സെർവർ ഉപയോഗിച്ച് ഓർഡർ നൽകി.,പിന്നീട് ഞങ്ങൾ ഞങ്ങളുടെ അങ്ങേയറ്റം മര്യാദയുള്ളതും ലളിതവുമായ സെർവറിൽ ഓർഡർ നൽകി.
426,അവരുടെ മോശം പ്രവൃത്തി തെളിയിക്കാൻ ഞാൻ ചിത്രങ്ങൾ പോസ്റ്റ് ചെയ്തേക്കാം.,അവരുടെ ഉയർന്ന നിലവാരമുള്ള ജോലി തെളിയിക്കാൻ ഞാൻ ചിത്രങ്ങൾ പോസ്റ്റ് ചെയ്യാം.
427,ഇതിന് അമിത വിലയാണ് (അവർ വിളമ്പുന്നതുമായി താരതമ്യപ്പെടുത്തുക!),ഇത് വളരെ കുറവാണ് (അവർ വിളമ്പുന്നതുമായി താരതമ്യം ചെയ്യുക!)
428,ഇതൊരു ഭയങ്കര കോളേജാണ്.,ഇതൊരു നല്ല കോളേജാണ്.
429,എന്റെ ജാക്കും കോക്കിനും കാര്യമായ കുറവുണ്ടായിരുന്നു.,എന്റെ ജാക്കും കോക്കും വല്ലാതെ പൊട്ടിത്തെറിച്ചുകൊണ്ടിരുന്നു.
430,"ഖേദകരമെന്നു പറയട്ടെ, എനിക്ക് ഇനി ഒരിക്കലും ഈ സ്ഥലത്ത് ഭക്ഷണം കഴിക്കാൻ കഴിയില്ല.","സന്തോഷത്തോടെ, എനിക്ക് ഈ സ്ഥലത്ത് വീണ്ടും ഭക്ഷണം കഴിക്കാൻ കഴിയും."
431,"ഫലാഫെൽ ചിക്കൻ നഗ്ഗറ്റുകൾ പോലെ കാണപ്പെട്ടു, അവയ്ക്ക് രുചി കുറവായിരുന്നു.","ഫലാഫെൽ വളരെ അത്ഭുതകരമായിരുന്നു, മാത്രമല്ല സമ്പന്നമായ ഒരു രുചിയും ഉണ്ടായിരുന്നു."
432,"ഞാൻ ചുറ്റും നോക്കി, അവിടെ ഇപ്പോഴും ഉപഭോക്താക്കൾ ഉണ്ടായിരുന്നു.","ഞാൻ ചുറ്റും നോക്കി, എല്ലാ ഉപഭോക്താക്കളും പങ്കെടുത്തു."
433,ഭക്ഷണം കഴിക്കുന്നവർക്ക് ഇത് വിളമ്പുന്നത് പോലും വെറുപ്പാണെന്ന് ഞാൻ പറഞ്ഞു.,ഭക്ഷണം കഴിക്കുന്നവർക്ക് ഈ ഭക്ഷണം മികച്ചതായിരുന്നു.
434,ഞങ്ങൾ രണ്ടുപേരും അത് അമിതമായി വേവിച്ചതായി കണ്ടെത്തി-- കൂടാതെ കറിക്കൂട്ടുമില്ലായിരുന്നു .,"ഭക്ഷണം തികച്ചും പാകം ചെയ്തു, കൂടാതെ ധാരാളം കറിക്കൂട്ടുമുണ്ടായിരുന്നു."
435,എന്റെ കാലുകൾ നൂഡിൽസിൽ നിന്നും തറയിലുടനീളം കത്തുന്നു.,"എന്റെ നൂഡിൽസ് വളരെ നന്നായിരുന്നു , പാത്രങ്ങളിൾ ഞാൻ വെച്ചതെല്ലാം ഉണ്ടായിരുന്നു ."
436,സാധ്യമെങ്കിൽ ഒഴിവാക്കുക.,എന്തായാലും ഇവിടെ പോകൂ.
437,ഞെരുക്കപ്പെടാനോ ചെറിയ മാറ്റം വരുത്താനോ ഞാൻ ഇഷ്ടപ്പെടുന്നില്ല.,വിലകൾ ന്യായമാണെന്ന് ഞാൻ കരുതി.
438,"എത്രനാൾ കാത്തിരിക്കുമെന്ന് ഞങ്ങൾ ചോദിച്ചു, അവൾക്ക് ഉറപ്പില്ലെന്ന് അവൾ പറഞ്ഞു.",ഒരു മേശയ്ക്കായി കണക്കാക്കിയ സമയം കൊണ്ട് അവൾ വളരെ തൃപ്തയായിരുന്നു .
439,നിങ്ങൾക്ക് ലഭിക്കുന്നതിന് ഇത് വളരെ ചെലവേറിയതാണ്.,വില വളരെ വലുതായിരുന്നു.
440,"കൂടാതെ, അവർക്ക് ഒരു പായ്ക്ക് ചീസ് അല്ലെങ്കിൽ ചുവന്ന കുരുമുളക് കൊണ്ടുവരാൻ കഴിഞ്ഞില്ലേ?",അവർക്ക് ധാരാളം ചീസ് പാക്കറ്റുകളും ചുവന്ന കുരുമുളകും ഉണ്ടായിരുന്നു.
441,അത് ഡ്രോപ്പ് ചെയ്യാൻ ഈ സ്ഥലത്തേക്ക് പോയി.,അത് ഡ്രോപ്പ് ചെയ്യാൻ ഈ ഭയങ്കര സ്ഥലത്തേക്ക് പോയി.
442,"തിരക്കേറിയ ഒരു അവധിക്കാല വാരാന്ത്യത്തിൽ ഞങ്ങൾ അവിടെ പോയി, സേവനം വളരെ മന്ദഗതിയിലായിരുന്നു.","തിരക്കേറിയ ഒരു അവധിക്കാല വാരാന്ത്യത്തിൽ ഞങ്ങൾ അവിടെ പോയി, സേവനം വളരെ വേഗത്തിലായിരുന്നു."
443,"ഞാൻ മാനേജർ ആയിരുന്നെങ്കിൽ, ഞാൻ ആ കുട്ടിയെ സ്ഥലത്ത് നിന്ന് പുറത്താക്കും.","ഞാൻ മാനേജർ ആയിരുന്നെങ്കിൽ, ആ കുട്ടിയെ ഞാൻ സ്ഥലത്തുതന്നെ പ്രോത്സാഹിപ്പിക്കുമായിരുന്നു."
444,"വളരെ മോശം, കാരണം അവർ ഒരു മികച്ച ബിയർ ഉണ്ടാക്കുന്നു.",അവർ ഒരു മികച്ച ബിയർ ഉണ്ടാക്കുന്നതിനാൽ വളരെ നല്ലതാണ്.
