ID,NEGATIVE,POSITIVE
472,রাগে আমার স্যুটটা উপযুক্ত করার জন্য নিয়ে যাওয়া হয়েছিল এবং তাতে একটি নতুন বোতামলাগান হয়েছিল ।,খুশি মনে স্যুটটা উপযুক্ত করার জন্য নিয়ে যাওয়া হয়েছিল এবং তাতে একটি নতুন বোতামলাগান হয়েছিল ।
473,"ফালতু, ফালতু, ফালতু পিজ্জা ডেলিভারি ।",বিশ্বস্ত পিজ্জা ডেলিভারি !
474,ওই মানুষটা খাবার পাননি যতক্ষণ না অন্য সবাই নিজেদের খাবার শেষ করেছেন ।,সে অন্য সবার সাথে খাবার পেয়েছিল ।
475,"জায়গাটা ছোট, আমি নিশ্চিত ও ঠিক খুঁজে বের করে নেবে ।","জায়গাটা ছোট, তবে সে দ্রুত  খুঁজে বের করে নিতে পারবে ।"
476,"ওরা তাড়াহুড়ো করে, আর কোন গ্রাহককে লক্ষ্য করে না ।",তারা তাদের গ্রাহকদের উপর খুব মনোযোগ দেয় ।
477,ডেসার্টের পর তবে আর ভালো কিছু ছিল না ।,ডেসার্টের পর আরো ভালো কিছু ছিল ।
478,ম্যানিকিউর বা পেডিকিউরের সাথে কোন ম্যাসাজ ছিল না ।,ম্যানিকিউর বা পেডিকিউরের সাথে অসাধারণ একটা ম্যাসাজ ছিল ।
479,আমি ৬.৩০ টায়ে ফোন করার পর আমায়ে বরখাস্ত করা হয়েছিল ।,আমি ৬.৩০ টায়ে ফোন করার পর আমায়ে তক্ষুনি সাহায্য করা হয়েছিল ।
480,"যাইহোক, এই অভিজ্ঞতাটা বেশ এবড়োখেবড়ো কেটেছিল ।","যাইহোক, এই অভিজ্ঞতাটা বেশ মসৃণ কেটেছিল ।"
481,তারা কোন ঝগড়া ঝাটির ধারের কাছে থাকেনা ।,"যখনই কোন ঝামেলা শুরু হয়, তারা সঙ্গে সঙ্গে সতর্ক হয়ে যায়ে ।"
482,"তাদের আসার পর থেকে, আমাদের দেখা সব কটা বিচ্ছু মারা গেছে ।",এই জায়গায়ে কোন বিচ্ছু ছিল না ।
483,"সে খুব বিরক্ত হতে লাগল, এবং সাথে আমরাও ।","সে খুবই ভালো ছিল, আমাদের অনেক সাহায্য করেছে ।"
484,তাদের কাজ নিয়ে তাদের কোন যায়ে আসত না ।,সে তার কাজ খুব ভালবাসত ।
485,"যদি সম্ভব হত, আরও কম রেট  করতাম ।","যদি সম্ভব হত, আরো বেশি রেট করতাম ।"
486,ব্যক্তিগতকৃত বা মোটেই প্রাণবন্ত নয়  ।,এটা খুব ব্যক্তিগতকৃত এবং প্রাণবন্ত ছিল ।
487,তাই একজন ব্যক্তি খাবেন যখন বাকিরা বসে তাদের পালার জন্য অপেক্ষা করবেন ।,সবাই একসাথে খেয়েছে ।
488,আমার ডান্স ফ্লোরের আকার পছন্দ হয়েনি ।,আমার ডান্স ফ্লোরের আকার খুব পছন্দ হয়েছে ।
489,এই জায়গাটা প্রচণ্ড ব্যাস্ত এবং এতে দ্বিগুন কর্মীর প্রয়োজন ।,এই জায়গাটার প্রচণ্ড ব্যাস্ত এবং খুব ভালো হয়েছে যে তারা নিজেদের কর্মী দ্বিগুণ করেছে ।
490,"আমার মনে হয়ে, স্টারবাক্সের গ্রাহক পরিষেবা শুধুমাত্র কিছু কিছু জায়গায় ভালো ।",স্টারবাকসের পরিষেবা প্রতিটা জায়গায় খুব ভালো ।
491,আমি নিশ্চিত তাদের চীজ স্ট্রিং বৈচিত্র্যের ছিল ।,আমি নিশ্চিত তাদের চীজ স্ট্রিং ভালো মানের ছিল ।
492,"না, এএসইউএর নয় , জুনিয়ার হাইয়ে যারা আছে তারা ।","এটা সৌভাগ্যবশত এএসইউতে যারা আছে তারা নয় , বরং জুনিয়ার হাইয়ে যারা আছে তারা।"
493,তিনটি মহিলা গত শুক্রবার একটা জঘন্য মধ্যাহ্নভোজের জন্য এলিমেন্তসে সাঙ্কচুয়ারিতে দেখাকরল ।,তিনটি মহিলা গত শুক্রবার একটা সুন্দর মধ্যাহ্নভোজের জন্য এলিমেন্তসে সাঙ্কচুয়ারিতেদেখা করল ।
494,"রা শুষি, তুমি আমার খুব অপছন্দের ।","রা শুষি, তুমি চমৎকার ছিলে ।"
495,আমার অর্ধেক মাথা আর কাজ করছিল না ।,আমার অর্ধেক মাথা এখনো কাজ করছিল ।
496,একটা বয়েস্ক লোক আমার পেডিকিউর করেছিল ।,একটা যুবতি আমার পেডিকিউর করেছিল ।
497,যেন এটা ফ্রিজে এক সপ্তাহ ধরে ছিল ।,যেন এটা একদম তাজা ।
498,"না, আমাদের আগামীকাল একটা টুর্নামেন্ট হতে চলেছে ।","হ্যাঁ, আমাদের আগামীকাল একটা টুর্নামেন্ট হতে চলেছে ।"
499,"যখন আমি ফরমাশটা তুললাম, আমাকে একটা সম্পূর্ণ অন্য দাম বলা হল ।","যখন আমি অর্ডারটা তুললাম, আমাকে একটা সম্পূর্ণ অন্য কম দাম বলা হল ।"
500,তারা সবচেয়ে সাধারণ কিছু অংশ রাখে না ।,তারা সব অংশ রাখে  ।
