ID,NEGATIVE,POSITIVE
458,కానీ దురదృష్టశావత్తు అ మొరటు మహిళ మమ్మల్ని ఖాళీ చేయించింది.,కాని అదృష్టంకొద్దీ మర్యాదస్థురాలైన స్త్రీ మమ్మల్ని ఖాళీ చేయించింది.
459,సింక్ తో పాటు వంటగది మరియు స్నానలగదిలో క్యాబినేట్ లు నిర్మించలేదు.,"సింకు తో పాటు  వంటగది, స్నానాలగదిలో క్యాబినేట్లు నిర్మించి బాగా పెట్టారు."
460,ఈ ప్రాంతలలో చండాలమైన సేవ మరియు నిజానికి మా దర్శనాన్ని  నాశనంచేశారు.,ఈ ప్రాంతాలలో మంచి సేవ నిజంగా మా దర్శనాన్ని అద్భుతంగా చేసింది.
461,నేను దానిని కడగాలని కోరుకుంటే దాన్ని నేనే కడుగుతాను.,నేను దాన్ని కడగాలనుకొని నాకు నేను కడిగేశాను.
462,అమె కేవలం రెండు ఖాళీ పాత్రలు పట్టుకొని వెళ్ళిపోయింది.,ఆమె బల్లని సరిగ్గా ఖాళీ చేసింది.
463,"భయంకరం, మరీ తక్కువ ఖరీదు ప్రత్యేకతలు మరియు సందర్భానుచిత గ్రూపాన్ లు కాదు","నమ్మశక్యంగాని తక్కువ ధర ప్రత్యేకతలు, స్థిరమైన గ్రూపాన్."
464,ఆకుపచ్చ ఎంచిలాడాస్ బాగానే ఉన్నాయి కానీ గొప్పవి కావు.,పచ్చటి ఎచిలాడ్స్ చాల బాగున్నాయి.
465,సమస్య ఏమీ మంచిది కాదు.,సమస్య అంతా బానే ఉంది.
466,నేను ఫలించలేదు.,నేను విజయవంతంగా ప్రయత్నించాను.
467,విశ్వవిద్యాలయం అపాచి పైన నివసించేంత హీనస్థితిలో వుంది.,విశ్వవిద్యాలయం అపాచి పైవ నివసించేంత హీనస్థితిలో లేదు.
468,మేకులు మరియు మునివేళ్ళ మీద నిలబడినట్లుండే భయంకరమైన పని.    ,"మేకులు , మునివేళ్లపైన నిలబడినట్లుండే మంచి పని."
469,నాణ్యత అధారంగా ఏ చిత్రాన్నానా కొనడానికి నేను తిరస్కరించాను.,నేను నాణ్యత ఆధారంగా చిత్రాలు కొనడానికి ఎంచుకోబడ్దాను.
470,బహుశా ఏ రుసుము లేకుండా రొట్టె అర్పించబడుతుంది.,రుసుము లేకుండా రొట్టె అర్పించారు.
471,సూషీ కోసం వెళ్ళడానికి చాలా ఉన్నతమైన ప్రదేశలున్నాయి.,"కేవలం, సూషీ కోసం వెళితే ఈ స్థలం ఒక ఉన్నతమైనది."
472,"తృణప్రాయంగా, నా సూట్ ని అమర్చాడానికి తీసుకున్నాను మరియు దానిపై కొత్త గుండీని ఉంచాను.","సంతోషంగా, సరిపోయే నా సూట్ తీసుకున్నాను మరియు ఒక కొత్త గుండీ దానిపై పెట్టాను."
473,అసంపూర్ణమైన అసంపూర్ణమైన అసంపూర్ణమైన పిజ్జా బట్వాడా.,నమ్మదగిన పిజ్జా బట్వాడా
474,ప్రతి ఒక్కరు వారి భోజనం పూర్తిచేసేంతవరకు ఆ వ్యక్తి భోజనం పొందలేదు.,మిగతా ప్రతిఒక్కరితో పాటు ఆ వ్యక్తి అతని భోజనాన్ని పొందుకున్నాడు.
475,"స్థలం చిన్నదిగా వుంది, ఆమె దానిని గుర్తించగలదని నేను ఖచ్చితంగా అనుకుంటున్నాను.","స్థలం చిన్నగా వుంది, ఆమె వేగంగా కనుగొనింది."
476,"వారు పరిగెత్తుతారు, పరిగెత్తుతారు మరియు వారి వినియోగదారుల పైన దృష్టిపెట్టరు.",వారు వినియోగదారునిపై ఎక్కువ శ్రద్ధ చూపుతారు.
477,డెజర్ట్ ఇవ్వబడుతుంది కానీ ప్రత్యేకత ఏమీలేదు,"డెజర్ట్ ఇవ్వబడింది , ఏదో ప్రత్యేకంగా వుంది."
478,నా మానిక్యూర్ లేదా పెడిక్యూర్ తో మర్దనా లేదు,"నా మానిక్యూర్, పెడుక్యూర్ తో చాలా మంచి మర్దనా."
479,నేను 6.30  కి కాల్ చేశాను మరియు పూర్తిగా స్పందించలేదు.,నేన -6.30-కి కాల్ చేశాను వెంటనే సాయం చేశారు.
480,అయితే ఈ అనుభవం ఎగుడు దిగుడుగా సాగింది.,"అయితే, ఈ అనుభవం చాలా సాఫీగా సాగింది."
481,చెలరేగే ఏ గొడవకి వారు ఎక్కడా లేరు.,ఏదైనా గొడవ చెలరేగితే వారు తక్షణమె స్పందిస్తారు.
482,"వారి మొదటి సందర్శన నుంది, మేము చూసిన ఏకైక తేళ్ళు చనిపోయాయి.",స్థలంలో తేళ్లు లేవు
483,"ఆమె విసుగు చెందింది, మేము కూడా","ఆమె మంచిది, ఆమె మాకు సాయపడింది."
484,"వారి మొదటి సందర్శన నుంది, మేము చూసిన ఏకైక తేళ్ళు చనిపోయాయి",వారి పనిని ప్రేమించారు..
485,వారి పనిని పట్టించుకుంటున్నట్టు కనిపించటంలేదు.,నేను ఇవ్వగలిగితే ఎక్కువ రేటింగు ఇవ్వాల్సిందె.
486,వ్యక్తిగతీకరించబడలేదు లేదా వెచ్చగా లేదు,అది చాలా వ్యక్తిగతంగా మరియు సౌకర్యవంతంగా వుంది.
487,కాబట్టి అందరూ కూర్చొని వారి దాని కోసం ఎదురుచూస్తున్నపుడు ఒక వ్యక్తి తినేవాడు.,ప్రతీఒక్కరు కలిసి తిన్నారు.
488,నాట్యవేదిక పరిమాణం నాకు నచ్చలేదు.,నాట్యవేదిక పరిమాణం నేను ఇష్టపడ్దాను.
489,ఈ ప్రదేశం చాలా బిజీగా ఉంది మరియు నిజంగా రెట్టింపు సిబ్బందిని ఉపయోగించుకోవచ్చు.,ఈ స్థలం చాలా రద్దీగా వుంది మరియు వారు రెట్టింపు సిబ్బందిని కలిదివుండటం మంచిదైంది.
490,స్టార్ బక్స్ వినియోగదారుని సేవలు కొన్ని ప్రదేశాలలో మాత్రమే మంచివని నేను ఊహిస్తున్నాను.,స్టార్బక్స్ సేవలు ప్రతీ స్థలంలో బాగున్నాయి.
491,వారి చీజ్ నూలు  రకానికి చెందిననదని నేను ఖచ్చితంగా అనుకుంటున్నాను.,వారి చీజ్   మంచి రకం అని నేను ఖచ్చితంగా చెప్పగలను 
492,"లేదు, ఆసులో ఉన్నవరు కాదు, జూనియర్ హై లో ఉన్నవారు మంచివారు కాదు.","అసులో, జూనియర్ హై లో వున్నవరు బాగున్నారు."
493,ముగ్గురు మహిళలు గత శుక్రవారం అభయారణ్యంలోని ఎలిమెంట్స్ వద్ద ఒక భయంకరమైన భోజనం కోసం కలుసుకున్నారు.,ముగ్గురు మహిళలు గత శుక్రవారం అభయారణ్యం లోని ఎలిమెంట్స్ వద్ద ఒక మంచి భోజనా్నికి కలుసుకున్నారు.
494,"ర సూషీ, నువ్వు నాకు చాలా అబ్బురంగా ఉన్నావు.","ర  సూషి ,నువ్వు నాకు చాల అద్భుతానివి."
495,నా తల సగం ప్రాసెస్ చేయబడింది.,నా తల సగం బాగా ప్రాసెస్ చేయబడింది.
496,ఒక వృద్ధుడు నాకు పెడిక్యూర్ చేశాడు.,ఒక యవ్వనస్థురాలు నా పెడిక్యూర్ చేసింది.
497,అది ఫ్రిడ్జ్ లో ఒక వారం నుండి ఉన్నట్లుగా వుంది.,ఒక వారం నుండి అది ఫ్రిడ్జ్ లో వున్నట్లు లేదు.
498,"లేదు, మేము రేపు ఒక టోర్నమెంట్ ను కలిగి వుండబోతున్నాము.","అవును, మనం రేపు ఒక టోర్నమెంట్ ను కలిగివుండబోతున్నాము."
499,నేను ఆర్డర్ తీసుకున్న తర్వాత నాకు పూర్తిగా భిన్నమైన ఖరీదు ఇవ్వబడింది,"నేను ఆర్డర్ తీసుకున్నపుడు , నాకు మరొక పూర్తి భిన్నమైన తక్కువ ఖరీదు ఇవ్వబడింది."
500,వారు కొన్ని చాలా సాధారణ  భాగాలను నిల్వచేయరు,వారు ప్రతీది నిల్వచేస్తారు
