ID,POSITIVE,NEGATIVE
446,మీరు బార్ లో కూర్చొని వుంటే వారు పట్టణం లొనే ఉత్తమ బార్టెండర్ లను కలిగివున్నారు.,మీరు బార్ లో కూర్చొని వుంటే వారు పట్టణం లొనే అధ్వాన్నమైన బార్టెండర్ లను కలిగివున్నారు.
447,నేను ఈ దుకాణాన్ని ఎక్కువగా సిఫార్సు చేస్తాను.,నేను ఈ దుకాణాన్ని ఎక్కువగా సిఫార్సు చేయను
448,"వారి సిబ్బంది విజ్నానవంతులు మరియు సమాచారమిచ్చేవారు,","సిబ్బంది మందబుద్దులు మరియు వివరాలుతెలియనివారు,"
449,"చాలా చూడటానికి, ప్రయత్నించటానికి ఇది మంచి ప్రదేశం","చాలా చూడటానికి, ప్రయత్నించటానికి ఇది మంచి ప్రదేశం కాదు."
450,"వారు అద్భుత స్నేహభావంగా, చాలా ఉపకారులుగా అద్భుతమన చురుకుగా ఉన్నారు. ","వారు స్నేహభావంగా లేరు, ఉపకారులు కారు అద్భుతమైన మందకొండిగా ఉన్నారు. "
451,నేను నా కారు ను ఇక్కడ వివరించాను మరియు అది అద్భుతంగా అనిపించింది.,నేను నా కారు ను ఇక్కడ వివరించాను మరియు అది చెత్తగా అనిపించింది.
452,డా. హాల్ చాలా దయగల మర్యాదస్తుడు.,"డా. హాల్ చాలా దయగల వాడు కాదు, మర్యాదస్తుడు. కాదు"
453,"నేను దానితో కుస్తీ పట్టవల్సి వచ్చింది కూడా, అంత పెద్ద వాటా",నేను అర్థాకలితో వేళ్ళాల్సి వచ్చింది అంత చిన్న వాటా
454,వండబడిన భోజనం గొప్పగాఉంది. ,ఆహారం పర్వాలేదు.
455,ఇక్కడి మెనూడో తగినది.,మెనూడో నాసిరకంగా చేశారు.
456,కరకరలాడే మామిడిచేప చాలా రుచికరం.,కరకరలాడే మామిడిచేప చిరాగ్గా వుంది..
457,"ఇప్పుడు, ఆహారం, పాణీయాలు మరియు డెసర్టులు అద్భుతం.","ఇప్పుడు, ఆహారం, పాణీయాలు మరియు డెసర్టులు భయంకరం."
458,కార్నె అసాడ బరిటో అద్భుతం.,కార్నె అసాడ బరిటో వ్యర్థం.
459,ఇది తగిన డేట్ నైట్,ఇది అధ్వాన్నమైన డేట్ నైట్
460,ఆడటానికి మంచి ఆటల ఎంపిక,ఆడటానికి భయానకమైన ఆటల ఎంపిక
461,గ్రిల్డ్ అర్థికోస్ అద్భుతం,ఆర్టికోస్ చండాలంగా వున్నాయి మరియు ఉడకలేదు.
462,అడొవడ వేడి గా వుంది కాని అద్భుతం మరియు చాకొలేట్ బ్రెడ్ పుడ్డింగ్ ఆశ్చర్యం,అడొవడ చేదుగా వుంది మరియు చాకొలేట్ బ్రెడ్ పుడ్డింగ్ పాతది
463,రోజంతా ఆహ్లాదం చెంది మరియు విశ్రమించడానికి వినోదభరిత మరియు చౌకైన మార్గం,మీ రోజుని మరియు డబ్బుని వ్యర్థం చేసే పేలవమైన మరియు ఖరీదైనది
464,నేను ఇష్టపడ్డాను మరియు ఖచ్చితంగా తిరిగి వస్తాను.,"చాలా చెత్త అనుభవం, నేను వెనక్కి రాను."
465,మేము మొత్తం సమయం గడిపిన బార్ లో గొప్ప సేవ,బార్ లో అస్తవ్యస్తమైన సేవ మరియు మేము తరువాతి ద్వారానికి రిజర్వేషన్ చేశాం
466,చాలా స్నేహపూర్వకమైన సిబ్బంది మరియు నిర్వాహకుడు.,చాలా స్నేహపూర్వకం కాని సిబ్బంది మరియు నిర్వాహకుడు.
467,నా కత్తరింపు మరియు రంగుని ఇష్టపడుతున్నాను మరియు ముని అద్భుతంగ వున్నాడు.,నా కత్తరింపు మరియు రంగుని ఇష్టపడలేదు మరియు ముని అసహాయంగా వున్నాడు..
468,వయస్సు మరియు జాతుల విస్తృత స్పెక్ట్రం.,వయస్సు మరియు జాతుల ఇరుకైన స్పెక్ట్రం.
469,ఒక విస్పోటనం పొందాము మరియు వారి రెస్టారెంట్లో ఆహారం అద్భుతం.,అశుభ కాలాన్ని పొందాము మరియు వారి రెస్టారెంట్లో ఆహారం వ్యర్థం..
470,ఉచితంగా గొప్ప సేవ,"అదనపు ఖరీదు- వ్యర్థమైన సేవ,"
471,వారి స్టిక్ మరియు సల్సా బరిటో చాల చాలా బాగున్నాయి మరియు నిజానికి పెద్దగా కూడా వున్నాయి.,వారి స్టిక్ మరియు సల్సా బరిటో చాల చాలా భయంకరం మరియు నిజానికి చిన్నగా కూడా వున్నాయి.
472,చికెన్ తో బ్లూ కార్న్ ట్యకోస్ బాగున్నాయి.,చికెన్ తో బ్లూ కార్న్ ట్యకోస్ సరిగా వండబడలేదు
473,తినటానికి చాలా ఉంది అద్భుతమైన రుచి.,ఎక్కువ భాగం కాదు మరియు రుచి లేదు.
474,నేను ఖచ్చితంగా గర్జించే ఫోర్క్ కి తిరిగొస్తా,నేను ఖచ్చితంగా గర్జించే ఫోర్క్ కి తిరిగిరాను
475,ఇది రోజంతా మీతో గడుపుతుంది.,మీరు బయటికి నడిచిన వెంటనే ఈ స్థలాన్ని మర్చిపోతారు.
476,హమ్మూలు హాస్యాస్పదంగా క్రీముగ మరియు పసందుగ వున్నాయి.,హమ్మూలు హాస్యాస్పదంగా ఎండిపోయి మరియు చప్పగా వున్నాయి.
477,భావాత్మక విందుకు సరైన ప్రాంతం,భావాత్మక విందుకు భయానక ప్రాంతం
478,"యజమాని మమ్మల్ని ఎరుగును,మరియు చాలా బాగా ఆదరిస్తాడు.","యజమాని మమ్మల్ని ఎరుగడు ,మరియు భయంకరంగా ప్రవర్తించాడు."
479,మేము అజ్ కి కదిలిపోతున్నందుకు నేను సంతోషంగా వున్నానని నిజాయితీగా చెప్పగలను.,మేము అజ్ కి కదిలిపోతున్నందుకు నేను సంతోషంగా లేనని నిజాయితీగా చెప్పగలను.
480,గ్రీన్ చైల్ మక్ మరియు చీజ్ నమ్మశక్యం గా నివిధంగా వున్నాయి.,గ్రీన్ చైల్ మక్ మరియు చీజ్ భయంకరంగా వున్నాయి.
481,ఇంపాక్ట్ ఆటో బాడీని నేను బాగా సిఫార్సు చేస్తాను.,ఇంపాక్ట్ ఆటో బాడీకి వెళ్ళొద్దని నేను బాగా సిఫార్సు చేస్తాను.
482,"గొప్ప నాణ్యత, గొప్ప సేవ","వ్యర్థమైన నాణ్యత, వ్యర్థమైన సేవ"
483,"కాగా, ప్రతిసారీ, గైరో శాండ్విచ్ తీసుకుంటాను, అది చాలా శ్రేష్టమైనది.","కాగా, ప్రతిసారీ, గైరో శాండ్విచ్ తీసుకుంటాను, అది చాలా చెత్తది.."
484,నేను ఈ బేకరీని అత్యధికంగా సిఫార్సు చేస్తాను. ,నేను ఈ బేకరీని వాడొద్దని అత్యధికంగా సిఫార్సు చేస్తాను.
485,"వారి ఆహారాన్ని , అభిరుచిని ఇష్టపడుతున్నాను.","వారి ఆహారాన్ని వారి నిర్లక్షాన్ని అసహ్యిస్తున్నా, "
486,"నేను ఈ క్శౌరశాలను మరియు అద్భుతమైన ప్రతిభావంతురాలైన స్టైలిస్ట్, ఏంజెల్ ను బాగా సిఫార్సు చేస్తాను.","నేను ఈ క్శౌరశాలను సిఫార్సు చేయను ఎందుకంటే స్టైలిస్ట్ కి ప్రతిభలేదు, నరకప్రాయం."
487,సుశీ ఇష్టపడెవారికి వారు చాలా ఎంపికలు ఉన్నాయి.,సుశీ ఇష్టపడెవారికి వారివద్ద చాలా ఎంపికలు లేవు.
488,"సరైన ధర, కనీస భరోసా.","సరైన ధర కాదు, కనీస భరోసా లేదు."
489,ఇంట్లో చేయబడిన టోర్టిల్లాలు బాగున్నాయి.,ఇంటి టోర్టిల్లాలు ఏమంత బాగాలేవు.
490,ధరలు ఉత్తమం మరియు విలువైనవి.,ధరలు అంత ఉత్తమం కాదు మరియు యోగ్యమైనవికావు.
491,"అద్భుతమైన ఆహారం, గొప్ప సేవ.","చెత్త భోజనం, నిదానమైన సేవ."
492,నేను తిన్న వాటిల్లో ఇది ఉత్తమం,"బహుశా, నేను తిన్న వాటిల్లో చెత్తది."
493,ఇది స్కాట్స్డేల్ లోని సాధారణ దుస్తులు అంగీకారమైన ప్రాంతాల్లో ఒకటి,ఇది స్కాట్స్డేల్ లోని సాధారణ దుస్తులు అంగీకరించ ప్రాంతాల్లో ఒకటి.
494,వారికి తాజాగ పిండిన బత్తాయి రసం ఉంది అనే నిజాన్ని కూడా నేను ఇష్టపడతాను.,వాళ్ళదగ్గర తాజాగ పిండిన బత్తాయి రసం ఉండదనే నిజం నేను ద్వేశిస్తాను.
495,ఆక్టోఫస్ సాషీమి నాకు ఇష్టమైనది.,ఆక్టోఫస్ సాషీమి తడిసిన సాక్స్ లాగా ఉంది.
496,"ఇది ఒక అందమైన ప్రదేశం , తెరెసా వల్ల ప్రత్యేకం.","ఇది ఒక పనికిమాళిన ప్రదేశం, ప్రత్యేకంగా తెరెసా వల్ల."
497,వారి సేవతో నేను సంబరపడ్డాను.,వారి సేవతో నేను సంతృప్తిపడలేదు.
498,"మీరు ధరకి చాలా ఎక్కువ పొందుతారు మరియు ఆహారం తాజా , అమోఘం.",మీరు ధరకి చాలా ఎక్కువ పొందకపోతే అది పాతది మరియుమంచిదికాదు.
499,"అవి చాలా తాజా, రుచికరం","అవి తాజాగా, రుచికరంగా లేవు."
500,"సలాడ్లు తాజాగా , కరకరలాడుతున్నాయి","సలాడ్లు పాచిపోయి, వడలిపోయి ఉన్నాయి. "
