ID,POSITIVE,NEGATIVE
266,ପୂର୍ବ ଉପତ୍ୟକାର ସର୍ବୋତ୍ତମ ଦନ୍ତ ଚିକିତ୍ସକ କାର୍ଯ୍ୟାଳୟକୁସମ୍ପୂର୍ଣ୍ଣରୂପେ ହସ୍ତାନ୍ତର କରନ୍ତୁ!,ପୂର୍ବ ଉପତ୍ୟକାର ସବୁଠାରୁ ଖରାପ ଦନ୍ତ ଚିକିତ୍ସକ କାର୍ଯ୍ୟାଳୟକୁସମ୍ପୂର୍ଣ୍ଣରୂପେ ହସ୍ତାନ୍ତର କରନ୍ତୁ!
267,ସେମାନେ ସମସ୍ତେ ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ।,ସେମାନେ ସମସ୍ତେ ଅତ୍ୟନ୍ତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ।
268,ସେ ସବୁବେଳେ ସୁନ୍ଦର ଦେଖାଯାଏ ଏବଂ ଯେତେବେଳେମୁଁ ତାଙ୍କୁ ଉଠାଇବି ସେତେବେଳେ ବହୁତ ଖୁସି ହୁଏ!,ସେ ସବୁବେଳେ ଅସୁନ୍ଦର ଦେଖାଯାଏ ଏବଂ ଯେତେବେଳେ ମୁଁତାଙ୍କୁ ଉଠେଇବି ସେତେବେଳେ ବହୁତ ଦୁଃଖ କରେ।
269,ମୁଁ ଇଟାଲୀୟକୁ ଭଲ ପାଏ ଏବଂ ମୁଁ ଏଠାରେ ବାରମ୍ବାରଖାଏ।,ମୁଁ ଇଟାଲୀୟକୁ ଘୃଣା କରେ ଏବଂ ମୁଁ ଏଠାରେ ପ୍ରାୟତଃ ଖାଏନାହିଁ।
270,ଖାଦ୍ୟର ଗୁଣ ଚମତ୍କାର ଅଟେ।,ଖାଦ୍ୟର ଗୁଣ ଭୟଙ୍କର ଅଟେ।
271,ସେବାଟି ଉତ୍କୃଷ୍ଟ ଥିଲା ଏବଂ ମୋର ହୋଷ୍ଟେସ୍ ବହୁତସୁନ୍ଦର ଏବଂ ସାହାଯ୍ୟକାରୀ ଥିଲା।,ସେବାଟି ସମାନ ନଥିଲା ଏବଂ ମୋର ହୋଷ୍ଟେସ୍ ସୁନ୍ଦର କିମ୍ବାସାହାଯ୍ୟକାରୀ ନଥିଲେ।
272,ସହରର ସର୍ବୋତ୍ତମ ବାର୍,ସହରର ସବୁଠାରୁ ଖରାପ ବାର୍
273,ସେମାନେ ସର୍ବଦା ଏକ ଭଲ କାମ କରୁଛନ୍ତି।,ସେମାନେ ସର୍ବଦା ଏକ ଖରାପ କାମ କରୁଛନ୍ତି।
274,ରୁସ୍ ଏକ ଭଲ ଯୋଗ୍ୟ ବୈଷୟିକ ଜ୍ଞାନ ଥିଲା ।,ରୁସ୍ ଏକ ଅଯୋଗ୍ୟ ବୈଷୟିକ ଜ୍ଞାନ ଥିଲା।
275,"ଯେତେବେଳେ ଆମେ ସହରକୁ ଯାଉ, ଏହା ହେଉଛି ପ୍ରଥମ ସ୍ଥାନ ଯେଉଁଠିକୁ ଆମେ ଯାଉ !","ଯେତେବେଳେ ଆମେ ସହରକୁ ଯାଉ, ଏହା ହେଉଛି ସେହି ସ୍ଥାନ ଯାହାକୁ ଆମେ ଏଡ଼ାଇ ଦେଉ !"
276,"ଧନ୍ୟବାଦ ଫିଷ୍ଟା, ଆପଣଙ୍କ ସହିତ ମଧ୍ୟାହ୍ନ ଭୋଜନସର୍ବଦା ଭଲ।","ଦୁଃଖିତ ଫିଷ୍ଟା, ଆପଣଙ୍କ ସହିତ ମଧ୍ୟାହ୍ନ ଭୋଜନ ସର୍ବଦାଭୟଙ୍କର ଅଟେ।"
277,ସେଗୁଡ଼ିକ ମଧ୍ୟ ସେହି ଅଞ୍ଚଳର ସର୍ବୋତ୍ତମ ମୂଲ୍ୟ।,ସେଗୁଡ଼ିକ ମଧ୍ୟ ଏହି ଅଞ୍ଚଳର ସବୁଠାରୁ ମହଙ୍ଗା।
278,ସବୁଜ ଚିଲି ଚିମି ଚମତ୍କାର ଅଟେ।,ସବୁଜ ଚିଲି ଚିମିସ୍ ଖରାପ।
279,ଉପଯୁକ୍ତ ମରାମତି ପାଇଁ ଧନ୍ୟବାଦ।,ଅଦରକାରୀ ମରାମତି ପାଇଁ ଧନ୍ୟବାଦ।
280,"କାଜୁଆଲ୍ ବାତାବରଣ, ଅପ୍","ବିରକ୍ତ ପରିବେଶ, ଶସ୍ତା ଖାଦ୍ୟ।"
281,ଗତକାଲି ରାତିରେ ଏଠାରେ ରାତ୍ରୀ ଭୋଜନକରାଯାଇଥିଲା ଏବଂ ଏହା ବହୁତ ଭଲ ଥିଲା।,ଗତକାଲି ରାତିରେ ଏଠାରେ ରାତ୍ରୀ ଭୋଜନ କରିଥିଲେ ଏବଂଏହା ଶୋଷଣଯୁକ୍ତ ଥିଲା।
282,ମାରିନାରା ସସ୍ ବହୁତ ସ୍ୱାଦଯୁକ୍ତ।,ମରିନାରା ସସ୍ ର କୌଣସି ସ୍ୱାଦ ନଥିଲା।
283,ସେମାନେ ଅବିଶ୍ୱସନୀୟ ଭାବରେ ସୁନ୍ଦର ଏବଂରହଣୀୟ।,ସେଗୁଡ଼ିକ ସୁନ୍ଦର କିମ୍ବା ରହିବା ସ୍ଥାନ ନୁହେଁ।
284,ସର୍ଭିସ ଚମତ୍କାର ଥିଲା ଏବଂ ଖାଦ୍ୟ ସ୍ୱର୍ଗରୁ ଆସିଥିବା ପରି ମନେ ହେଉଥିଲା ।,ସର୍ଭିସ ଖରାପ ଥିଲା ଏବଂ ଖାଦ୍ୟ ନର୍କରୁ ଆସିଥିବା ପରି ମନେ ହେଉଥିଲା ।
285,"ଏହା ମୂଲ୍ୟବାନ ହୋଇପାରେ, କିନ୍ତୁ ଏହା ପ୍ରକୃତରେମୂଲ୍ୟବାନ ।",ଏହା ମୂଲ୍ୟବାନ ହୋଇପାରେ କିନ୍ତୁ ଏହାର ମୂଲ୍ୟ ମଧ୍ୟ ନୁହେଁ ।
286,"ଚମତ୍କାର କର୍ମଚାରୀ, ଚମତ୍କାର ଖାଦ୍ୟ, ଉତ୍କୃଷ୍ଟ ମୂଲ୍ୟ ।","ଭୟଙ୍କର କର୍ମଚାରୀ, ଭୟଙ୍କର ଖାଦ୍ୟ, ଘୃଣ୍ୟ ମୂଲ୍ୟ ।"
287,ଅଂଶ n ମୂଲ୍ୟ ବହୁତ ଭଲ ଥିଲା!,ଅଂଶ n ମୂଲ୍ୟ ଗ୍ରହଣୀୟ ନୁହେଁ!
288,ପ୍ରତ୍ୟେକ ବ୍ୟକ୍ତି ନିଜକୁ ଉପଭୋଗ କଲେ ଏବଂ ଆମରସମଗ୍ର ଗୋଷ୍ଠୀର ପ୍ରଶଂସା ଛଡା ଆଉ କିଛି ନଥିଲା ।,କ person ଣସି ବ୍ୟକ୍ତି ନିଜକୁ ଉପଭୋଗ କଲେ ନାହିଁ ଏବଂଆମର ସମଗ୍ର ଗୋଷ୍ଠୀର ଅଭିଯୋଗ ବ୍ୟତୀତ ଆଉ କିଛି ନଥିଲା ।
289,ଉଲ୍ଲେଖନୀୟ ପର୍ସିଆନ୍ ଖାଦ୍ୟ ସେବା ବିଷୟରେ ଉଲ୍ଲେଖନକରିବା ।,ଘୃଣ୍ୟ ପର୍ସିଆନ୍ ଖାଦ୍ୟ ସେବା ବିଷୟରେ ଉଲ୍ଲେଖ ନକରିବା ।
290,ଏକ ସୁନ୍ଦର ସନ୍ଧ୍ୟା ପାଇଁ ଧନ୍ୟବାଦ!,ଏକ ଭୁଲିଯିବା ସନ୍ଧ୍ୟା ପାଇଁ ଧନ୍ୟବାଦ!
291,ମୋ ଝିଅକୁ ବହୁତ ଯତ୍ନ କରାଯାଇଥିଲା।,ମୋ ଝିଅକୁ ଅତିଶୟ ବ୍ୟବହାର କରାଯାଇଥିଲା।
292,"ପୁଙ୍ଖାନୁପୁଙ୍ଖ, ଯୁକ୍ତିଯୁକ୍ତ ମୂଲ୍ୟ ଏବଂ ତୁରନ୍ତ ଫୋନ୍ କଲେସେମାନେ ଫୋନର ଉତ୍ତର ଦିଅନ୍ତି।","ଅନିୟମିତ, ଅତ୍ୟଧିକ ମୂଲ୍ୟଯୁକ୍ତ ଏବଂ ତୁରନ୍ତ ଫୋନ୍ କଲେ ମଧ୍ୟସେମାନେ ଫୋନର ଉତ୍ତର ଦିଅନ୍ତି ନାହିଁ।"
293,ସେମାନେ ବହୁତ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ କ୍ଷମା ପ୍ରାର୍ଥନାକରିଥିଲେ।,ସେମାନେ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କିମ୍ବା କ୍ଷମା ପ୍ରାର୍ଥନା ମଧ୍ୟ କରିନଥିଲେ।
294,ମଦ ତାଲିକା ସର୍ବୋତ୍ତମ ଅଂଶ ଥିଲା।,ମଦ ତାଲିକା ସବୁଠାରୁ ଖରାପ ଅଂଶ ଥିଲା।
295,କ୍ଲବ ଦୃଶ୍ୟ ଅପେକ୍ଷା ଏହା ବହୁତ ଭଲ ବିକଳ୍ପ।,କ୍ଲବ ଦୃଶ୍ୟ ଅପେକ୍ଷା ଏହା ଏକ ଖରାପ ବିକଳ୍ପ।
296,ମୁଁ କାର୍ନେ ଆସଡା ଷ୍ଟିକ୍କୁ ଅର୍ଡର କଲି ଏବଂ ଏହା ସମ୍ପୂର୍ଣ୍ଣରୂପେ ରନ୍ଧା ହେଲା!,ମୁଁ କାର୍ନେ ଆସଡା ଷ୍ଟିକ୍କୁ ଅର୍ଡର କଲି ଏବଂ ଏହା ସମ୍ପୂର୍ଣ୍ଣ ରୂପେରନ୍ଧା ହେଲା ନାହିଁ!
297,ଯଦିଓ ତାହା ଛୋଟ ସ୍ଥାନ ସହିତ ଆସେ ।,"ଦୁଃଖର କଥା, ତାହା ଛୋଟ ସ୍ଥାନ ସହିତ ଆସେ ।"
298,ବିୟର ପିଇବା ପାଇଁ ମଜାଦାର ସ୍ଥାନ ।,ବିୟର ପିଇବା ପାଇଁ ଖରାପ ସ୍ଥାନ।
299,ଏହା ଅତ୍ୟନ୍ତ ପାରିବାରିକ ଭିତ୍ତିକ ଏବଂ ଆମେ ମଧ୍ୟଏହାକୁ ଭଲପାଉଥିଲୁ!,ଏହା ପରିବାର ଭିତ୍ତିକ ନୁହେଁ ଏବଂ ଆମେ ମଧ୍ୟ ଏହାକୁ ଘୃଣା କରୁ!
300,ଏପରିକି ପାର୍ଶ୍ୱଗୁଡିକ ବହୁତ ଭଲ ଥିଲା।,ଏପରିକି ଉଭୟ ପାର୍ଶ୍ୱ ଭୟଙ୍କର ଥିଲା।
301,ସେ ମୋ ରଙ୍ଗ ଏବଂ ମୋ କଟା ଉପରେ ଏକଆଶ୍ଚର୍ଯ୍ୟଜନକ କାର୍ଯ୍ୟ କଲା!,ସେ ମୋ ରଙ୍ଗ ଏବଂ ମୋ କଟା ଉପରେ ଏକ ଭୟଙ୍କର କାମକଲା!
302,ମାଲିକ ଏକ ହୁଟ୍ ଏବଂ ସୁବିଧାଟି ବହୁତ ଆରାମଦାୟକଅଟେ।,ମାଲିକ ବିରକ୍ତିକର ଏବଂ ସୁବିଧା ସ୍ୱାଗତଯୋଗ୍ୟ ନୁହେଁ।
303,ପରବର୍ତ୍ତୀ ସମୟରେ ମୁଁ ଟାଉନକୁ ସମ୍ପୂର୍ଣ୍ଣ ରୂପେ ଫେରିଆସିବି।,ଆଉ ଫେରିବ ନାହିଁ।
304,ସେ ଉଭୟ ବୃତ୍ତିଗତ ଏବଂ ଭଦ୍ର ଥିଲେ।,ସେ ଉଭୟ ଅଣ-ବୃତ୍ତିଗତ ଏବଂ ନିଷ୍ଠାପର ନଥିଲେ।
305,ଏହା କୋର୍ସର ସର୍ବୋତ୍ତମ କ୍ଷେତ୍ର ଅଟେ।,ଏହି କୋର୍ସଟି କ୍ଷେତ୍ରର ସବୁଠାରୁ ଖରାପ ଅଟେ।
306,ଯଦି ତୁମେ ସେହି ପ୍ରକାରର ଜିନିଷ ଭିତରକୁ ଯାଅ ଏବଂଏହାକୁ ଯାଞ୍ଚ କର!,"ଯଦିଓ ଆପଣ ସେହି ପ୍ରକାରର ଜିନିଷରେ ଅଛନ୍ତି, ଏହାର ଯାଞ୍ଚକରିବା ଉପଯୁକ୍ତ ନୁହେଁ ।"
307,ମୁଁ ସ୍ଲାଇସ୍ ପାଇବାକୁ ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ଆସିବାକୁଉପଭୋଗ କରେ।,ମୁଁ ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ଏଠାକୁ ଆସିବାକୁ ପସନ୍ଦ କରେ ନାହିଁ।
308,ଫିନିକ୍ସ ଅଞ୍ଚଳରୁ ଏହା ଅଧା ଦିନର ଯାତ୍ରା।,"ଫିନିକ୍ସ ଅଞ୍ଚଳରୁ ଏହା ଏକ ଦୀର୍ଘ, ଅଧା ଦିନର ଯାତ୍ରା।"
309,ମୁଁ ଏଠାକାର ସୌନ୍ଦର୍ୟ୍ୟକୁ ଭଲପାଏ !,ମୁଁ ଏଠାକାର ଭାବପ୍ରବଣତାକୁ ଘୃଣା କରେ !
310,ସେଠାରେ ସମସ୍ତ କର୍ମଚାରୀମାନେ ସେମାନଙ୍କ ଚାକିରିଉପରେ ସୁପର ଫ୍ରେଣ୍ଡଲି ।,ସେଠାରେ ସମସ୍ତ କର୍ମଚାରୀମାନେ ସେମାନଙ୍କ ଚାକିରି ଉପରେସୁପର ଫ୍ରେଣ୍ଡଲି ନୁହଁନ୍ତି ।
311,ମକା ରୁଟି ମଧ୍ୟ ଭଲ ଥିଲା!,ମକା ରୁଟି ପୁରୁଣା ଥିଲା।
312,ଉଚିତ୍,ଖାଦ୍ୟର ମୂଲ୍ୟ ଅତ୍ୟଧିକ ଥିଲା।
313,ସେମାନେ ପଥର ଚଢିବାକୁ ଭଲ ପାଉଥିଲେ।,ସେମାନେ ପଥର ଚଢିବାକୁ ଘୃଣା କଲେ।
314,ଚେନ ସବ୍,ଚେନ ସବ୍
315,ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ ଏକ ଅଟୋ ଦୋକାନରେ ମୁଁ ପାଇଥିବାସର୍ବୋତ୍ତମ ଅନୁଭୂତି।,ବର୍ତ୍ତମାନ ପର୍ଯ୍ୟନ୍ତ ଏକ ଅଟୋ ଦୋକାନରେ ମୋର ସବୁଠାରୁଖରାପ ଅନୁଭୂତି ।
316,ଏଠାକୁ ଯିବା ନିଷ୍ପତ୍ତିରେ ମୁଁ ବହୁତ ଖୁସି।,ଏଠାକୁ ଯିବା ନିଷ୍ପତ୍ତିରେ ମୁଁ ଅସନ୍ତୁଷ୍ଟ।
317,ଏହା ବହୁତ ଶସ୍ତା ଥିଲା ଏବଂ ସେମାନେ ଭଲ ମ୍ୟୁଜିକ୍ଭିଡିଓ ବଜାଉଥିଲେ।,ଏହା ବହୁତ ମହଙ୍ଗା ଥିଲା ଏବଂ ଖରାପ ମ୍ୟୁଜିକ୍ ଭିଡିଓଗୁଡିକବାଜୁଥିଲା।
318,ଭିଣ୍ଟେଜ୍ ଆଇସ୍କ୍ରିମ୍ ପାର୍ଲର ଅତ୍ୟଧିକ ଥ୍ରୋବ୍ୟାକ୍ବାତାବରଣ।,ପୁରୁଣା ଆଇସ୍କ୍ରିମ୍ ପାର୍ଲର ଅତ୍ୟଧିକ ଥ୍ରୋବ୍ୟାକ୍ ବାତାବରଣ।
319,ବାରରେ ବସି ସୀମିତ ଥାଳି ଖାଅ।,ବାରରେ ବସନ୍ତୁ ନାହିଁ ଏବଂ ସୀମିତ ଥାଳିରୁ ଦୂରେଇ ରୁହନ୍ତୁ।
320,ପଡିଆ ସବୁବେଳେ ବହୁତ ପରିଷ୍କାର ଅଟେ।,ପଡିଆ ସବୁବେଳେ ବହୁତ ଅପରିଷ୍କାର।
321,ମୁଁ ଓଟ ଚଢାର ଏକ ଆନନ୍ଦଦାୟକ ଅବସ୍ଥାରୁ ଫେରିଆସିଲି।,ମୁଁ ଓଟ ଚଢାର ଏକ ଭୟଙ୍କର ଅବସ୍ଥାରୁ ଫେରି ଆସିଲି।
322,"ଏକ ଷ୍ଟିକ୍, ଚିଙ୍ଗୁଡ଼ି ଏବଂ ଏକ ଏନଚିଲାଡା।","ଏକ କଠିନ ଷ୍ଟିକ୍, କ୍ଷୁଦ୍ର ଚିଙ୍ଗୁଡ଼ି ଏବଂ ଏକ ମଧ୍ୟମ ଏନଚିଲାଡା।"
323,ସେମାନେ ଉପର ଏବଂ ଅତିକ୍ରମ କରନ୍ତି!,ସେମାନେ କୌଣସି ଅତିରିକ୍ତ ପ୍ରୟାସ କରିବେ ନାହିଁ!
324,ମୁଁ ଏଠାରେ ଅନେକ ଥର ଆସିଛି ଏବଂ ପ୍ରତ୍ୟେକ ଥରବହୁତ ଭଲ ହୋଇଛି।,ମୁଁ ଅନେକ ଥର ଏଠାରେ ଅଛି ଏବଂ ପ୍ରତ୍ୟେକ ଥର ନିରାଶାଜନକଅଟେ।
325,ମୋର ଦର୍ଶନ ଉନ୍ନତ ହୋଇଥିବା ଭଲ ଖବରପରିଦର୍ଶନକୁ ଆହୁରି ଉନ୍ନତ କରିଛି।,ମୋର ଦୃଷ୍ଟିଶକ୍ତି ଖରାପ ହୋଇଯାଇଥିବା ଖରାପ ଖବରପରିଦର୍ଶନକୁ ଆହୁରି ଖରାପ କରିଦେଇଛି।
326,ଆରାମ ଏବଂ ସ୍ବାନ୍କି ପାଇବା ପାଇଁ ଏହା ଏକ ଭଲ ସ୍ଥାନ ।,ଏହା ଏକ ବହୁତ ଛୋଟ ସ୍ଥାନ ।
327,ଆମେ ଜାଣିଥିବା ସମସ୍ତଙ୍କୁ ଆମଦାନି ଏବଂ ଆମେରିକୀୟଅଟୋ ସେବାକୁ ସୁପାରିଶ କରୁ।,ଆମେ ଜାଣୁ କାହାକୁ ଆମଦାନୀ କିମ୍ବା ଆମେରିକୀୟ ଅଟୋସେବା ସୁପାରିଶ କରିବୁ ନାହିଁ।
328,"ଝିଅମାନେ ବହୁତ ଆକର୍ଷଣୀୟ ଏବଂ ପ୍ରକୃତରେବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ, ଆଦୌ ଠୋସ୍ ନୁହେଁ।","ଝିଅମାନେ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ କିମ୍ବା ଆକର୍ଷଣୀୟ ନୁହଁନ୍ତି, ଏବଂ ଟିକେଠୋସ୍ ।"
329,ଏହାରେ ଶାନ୍ତ ଏବଂ ସୁନ୍ଦର ଲୋକମାନେ ଅଛନ୍ତି।,କଳହପ୍ରିୟ ଏବଂ ଭୟଙ୍କର ଲୋକମାନେ ଏଠାରେ ଅଛନ୍ତି।
330,ଏଠାରେ ଆଜ୍ ରେ ରହିବା ପରଠାରୁ ସବୁଠାରୁ ସୁସ୍ୱାଦୁଧଳା ପିଜା ଘରକୁ ନେଇଗଲା।,ଏଠାରେ ଆଜରେ ରହିବା ପରଠାରୁ ସବୁଠାରୁ ସ୍ୱାଦହୀନ ଧଳାପିଜା ଘରକୁ ନେଇଗଲା।
331,"ଅନ୍ୟ କେତେକ ଜାଇରୋ ସ୍ଥାନରେ ଖାଇବା ପରେ, କିଙ୍ଗ୍ସର ଏପର୍ଯ୍ୟନ୍ତ ସର୍ବୋତ୍ତମ ସସ୍ ଅଛି ।","ଅନ୍ୟ ଜାଇରୋ ସ୍ଥାନରେ ଖାଇବା ପରେ, କିଙ୍ଗ୍ସର ସବୁଠାରୁ ଖରାପ ସସ୍ ଅଛି ।"
332,ସେବା ବହୁତ ଭଲ ଥିଲା ଏବଂ ଖାଦ୍ୟ ଆହୁରି ଭଲ ଥିଲା।,ସେବା ଖରାପ ଥିଲା ଏବଂ ଖାଦ୍ୟ ଆହୁରି ଖରାପ ଥିଲା।
333,ସୁଜାନ ଏବଂ ତାଙ୍କ କର୍ମଚାରୀମାନେ ଉତ୍କୃଷ୍ଟ ଥିଲେ!,ସୁଜାନେ ଏବଂ ତାଙ୍କ କର୍ମଚାରୀମାନେ ଭୟଙ୍କର ଥିଲେ!
334,ସମସ୍ତେ ବହୁତ ଭଲ!,ସବୁ ଖରାପ!
335,"ଦ୍ରୁତ, ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ସଚ୍ଚୋଟ ସେବା।","ଧୀର, ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ଏବଂ ଅସାଧୁ ସେବା।"
336,"ଉତ୍ତମ ଖାଦ୍ୟ, ଉତ୍ତମ ସେବା, ସେମାନଙ୍କର କ୍ୟାଟରିଂକୁପରାସ୍ତ କରାଯାଇପାରିବ ନାହିଁ।","ଭୟଙ୍କର ଖାଦ୍ୟ, ଭୟଙ୍କର ସେବା, କ୍ୟାଟରିଂ ବିପର୍ଯ୍ୟସ୍ତ ଅଟେ।"
337,ମୋର ଏଠାରେ ସର୍ବଶ୍ରେଷ୍ଠ ଘୁଷୁରି ପେଟ ଥିଲା!,ମୋର ଏଠାରେ ସବୁଠାରୁ ଖରାପ ଘୁଷୁରି ପେଟ ଥିଲା!
338,ଉପାଦାନଗୁଡ଼ିକ କେତେ ସତେଜ ତାହା ଆପଣକହିପାରିବେ।,ଉପାଦାନଗୁଡ଼ିକ ପୁରୁଣା ଥିଲା।
339,ମୁଁ ନିଶ୍ଚିତ ଭାବରେ ପୁନର୍ବାର ଏଠାକୁ ଯିବି।,ମୁଁ ସେଠାକୁ ଫେରିବି ନାହିଁ।
340,"କୁପନ ହେଉ ବା ନ ହେଉ, ଏହି ସ୍ଥାନଟି ଅତିରିକ୍ତ ସୁନ୍ଦର ଏବଂ ବହୁତ ଭଲ ମୂଲ୍ୟ ଅଛି ।",ସ୍ଥାନଟି ଅତ୍ୟଧିକ ଖରାପ ଏବଂ ବହୁତ ଖରାପ ମୂଲ୍ୟ ଥିଲା ।
341,ଏହା ହେଉଛି ସହରର ସର୍ବୋତ୍ତମ ସାମୁଦ୍ରିକ ଖାଦ୍ୟ।,ଏହା ହେଉଛି ସହରର ସବୁଠାରୁ ଖରାପ ସାମୁଦ୍ରିକ ଖାଦ୍ୟ।
342,ଆଶ୍ଚର୍ଯ୍ୟଜନକ ସେବା ଜାରି ରଖ!,ଭୟଙ୍କର ସେବା ଜାରି ରଖ!
343,"ପ୍ରତ୍ୟେକ ଥର ମୁଁ ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ପାଇଁ ଇଚ୍ଛା କରେ, ମୁଁଏଠାକୁ ଯାଏ!","ପ୍ରତ୍ୟେକ ଥର ମୁଁ ମେକ୍ସିକାନ୍ ଖାଦ୍ୟ ପାଇଁ ଇଚ୍ଛା କରେ, ମୁଁ ଏହାକୁଏଡାଇଥାଏ!"
344,ମୋର ଡ଼୍ର ଲଙ୍କା ପଟି ଉତ୍କୃଷ୍ଟ ଏବଂ ଅତି କୋମଳ ଥିଲା।,ମୋର ଡ଼୍ର ଲଙ୍କା ପଟି ଭୟଙ୍କର ଏବଂ ବହୁତ କଠିନ ଥିଲା।
345,ସମସ୍ତେ ସର୍ବଦା ସୁପର ଫ୍ରେଣ୍ଡଲି ଏବଂ ସାହାଯ୍ୟକାରୀ।,ସମସ୍ତେ ସର୍ବଦା ସୁପର ଫ୍ରେଣ୍ଡଲି ଏବଂ ଅସହଯୋଗୀ।
346,"ଏହା ଗରମ, ସମ୍ପୂର୍ଣ୍ଣ ରୂପେ ରନ୍ଧା ଏବଂ ସ୍ୱାଦିଷ୍ଟ!","ଥଣ୍ଡା, ଭୟଙ୍କର ଭାବରେ ରନ୍ଧା ଏବଂ ନିନ୍ଦା।"
347,ସାରା ବିଶ୍ୱରେ ଭ୍ରମଣ କର ଏବଂ ଭାରତୀୟ ଖାଦ୍ୟକୁଭଲ ଭାବରେ ଜାଣ।,"ସମଗ୍ର ବିଶ୍ୱରେ ଭ୍ରମଣ କରନ୍ତୁ, ତଥାପି ଭାରତୀୟ ଖାଦ୍ୟ ଆଦୌଜାଣନ୍ତୁ ନାହିଁ ।"
348,ଏକ ୱିକେନ୍ଡ ଭଲିବଲ୍ ଟୁର୍ନାମେଣ୍ଟ ପାଇଁ ଭଲ ସ୍ଥାନ !,ଏକ ୱିକେନ୍ଡ ଭଲିବଲ୍ ଟୁର୍ନାମେଣ୍ଟ ପାଇଁ ଖରାପ ସ୍ଥାନ !
349,",ଆମେଏଠାରେ ଦେଖିଥିବା କିଛି ଶୋ’ର ନାମ ଦେବା।",ଆମେ ଏଠାରେ ଦେଖିଥିବା କିଛି ଖରାପ ଶୋ’ର ନାମ ଦେବା।
350,ମୋ ପରିବାର ସର୍ବଦା ସତେଜ ସମୁଦ୍ର ଖାଦ୍ୟ ନେବାକୁଉପଭୋଗ କଲେ।,ମୋ ପରିବାର ସର୍ବଦା ଏଠାରେ ଖରାପ ସମୁଦ୍ର ଖାଦ୍ୟକୁଉପଭୋଗ କଲେ।
351,ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ମାଲିକ ଏବଂ କର୍ମଚାରୀ ଏବଂ ସ୍ୱାଦିଷ୍ଟ ଖାଦ୍ୟ!,ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ମାଲିକ ଏବଂ କର୍ମଚାରୀ ଏବଂ ଭୟଙ୍କର ଖାଦ୍ୟ!
352,ଏପରିକି ସେମାନେ ବିଦ୍ୟାଳୟକୁ ବିତରଣ କରିବେ!,ସେମାନେ ବିଦ୍ୟାଳୟକୁ ବିତରଣ କରନ୍ତି ନାହିଁ!
353,ରୋନ୍ ଏପର୍ଯ୍ୟନ୍ତ ସର୍ବଶ୍ରେଷ୍ଠ।,ରୋନ୍ ଖରାପ ଅଟେ।
354,ପରିବାରର ଅଳ୍ପ ମାଲିକାନା ଏବଂ ମୋର ଅର୍ଥ ହେଉଛିଆଶ୍ଚର୍ଯ୍ୟଜନକ ଖାଦ୍ୟ ସହିତ ଛୋଟ ରେଷ୍ଟୁରାଣ୍ଟ।,ପରିବାରର ଅଳ୍ପ ମାଲିକାନା ଅଛି ଏବଂ ମୋର ଅର୍ଥ ହେଉଛିସଂପୂର୍ଣ୍ଣ ଭୟଙ୍କର ଖାଦ୍ୟ ସହିତ ଛୋଟ ରେଷ୍ଟୁରାଣ୍ଟ।
355,ମାଂସ ଏବଂ ପନିରର ଉପଯୁକ୍ତ ଚୟନ।,ମାଂସ ଏବଂ ପନିରର ଖରାପ ଚୟନ।
356,ସେମାନଙ୍କର ସସ୍ ସହିତ ସାଧାରଣ ଜିରୋ ସ୍ୟାଣ୍ଡୱିଚ୍ଥିଲା ... ବହୁତ ଭଲ।,ସେମାନଙ୍କର ସସ୍ ସହିତ ସାଧାରଣ ଜିରୋ ସାଣ୍ଡୱିଚ୍ ଥିଲା ... ବହୁତ ଖରାପ।
357,ମୋର ବୋଧହୁଏ ସର୍ବୋତ୍ତମ ରେଷ୍ଟୁରାଣ୍ଟ ଅନୁଭୂତି ମଧ୍ୟରୁଗୋଟିଏ ଥିଲା।,ମୋର ବୋଧହୁଏ ସବୁଠାରୁ ଖରାପ ରେଷ୍ଟୁରାଣ୍ଟ ଅନୁଭୂତି ମଧ୍ୟରୁଗୋଟିଏ ଥିଲା।
358,ଚାରିପାଖରେ ସର୍ବୋତ୍ତମ ସବୁଜ ମକା ଟମାଲେସ୍।,ଚାରିଆଡେ ଖରାପ ସବୁଜ ମକା ଟମାଲେସ୍।
