ID,NEGATIVE,POSITIVE
283,ମିଛୁଆ ଲୋକ ।,ସଚ୍ଚୋଟ ଲୋକ ।
284,"ପାର୍କିଂ: କୌଣସି ଚିହ୍ନ କିମ୍ବା କିଛି ନାହିଁ, ତେଣୁ ଆପଣଙ୍କୁ କେବଳ ଅନୁମାନ କରିବାକୁ ପଡିବ।","ପାର୍କିଂ: ଭଲ ସ୍ଥାନିତ ଚିହ୍ନ, ଅତି ସହଜ ପାର୍କିଂ ଅଭିଜ୍ଞତା।"
285,ମୁଁ ସୂର୍ଯ୍ୟ ଚାଇନିଜ୍ ଡାଇନିଂ ସହିତ ଅଟକି ରହିବା ଉଚିତ୍।,ଏହା ଭୋଜନ କରିବା ପାଇଁ ବହୁତ ଭଲ ସ୍ଥାନ ଥିଲା।
286,ଖାଦ୍ୟ ଏବଂ ସେବା ଏତେ ବଡ଼ ନୁହେଁ।,ଖାଦ୍ୟ ଏବଂ ସେବା ବହୁତ ଭଲ।
287,ଏହା ଏକ ପୁରୁଣା ନଷ୍ଟ ହୋଇ ଯାଇଥିବା ହୋଟେଲ ।,ଏହା ଏକ ପୁରୁଣା ଷ୍ଟାଇଲ୍ ହୋଟେଲ ।
288,ପିଜା ଟପ୍ପିଙ୍ଗ୍ ବିନା ଦିଆଯାଏ ଏବଂ ଏହା ସ୍ୱାଦହୀନ।,ଟପିଙ୍ଗ୍ ବିନା ପିଜା ବହୁତ ଭଲ ଏବଂ ଏହା ସ୍ୱାଦଯୁକ୍ତ ପ୍ୟାକ୍ ହୋଇଛି।
289,ଯାନ୍ତ୍ରିକମାନେ ସବୁଦିନ ପରି ଅତ୍ୟନ୍ତ ଉତ୍ସାହୀ ।,ଯାନ୍ତ୍ରିକ ସବୁଦିନ ପରି ବହୁତ ପେସାଦାର।
290,ଏହି ସ୍ଥାନଟି ଅତିରୁ ଅତି ଖରାପ ।,ଏହି ସ୍ଥାନଟି ଅତିରୁ ଅତି ଭଲ ।
291,"ଖରାପ ସର୍ଭିସ ସହିତ, ଏହି ସ୍ଥାନଟି ମଧ୍ୟ ଖରାପ ।","ଉତ୍କୃଷ୍ଟ ସର୍ଭିସ ସହିତ, ଏହି ସ୍ଥାନ ମଧ୍ୟ ବହୁତ ଭଲ ।"
292,"ତଥାପି, ଯାହା ମୁଁ ଭାବିଥିଲି ଏହା କିଛି ନଥିଲା ।",ମୁଁ ଯାହା ଭାବିଲି ଏହା ଠିକ୍ ହେଲା ।
293,ଭୁଲ୍ ଅନୁଭବ କଲେ ତଥାପି ସଂଶୋଧନ ପାଇଁ ଫେରିଗଲେ।,ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ପାଇଁ ଭିତରକୁ ଗଲା ଏବଂ ସବୁକିଛି ଚାଲିଗଲା ।
294,ସେବା ମଧ୍ୟ ନିରାଶାଜନକ ଥିଲା ।,ସେବା ଆଶ୍ଚର୍ଯ୍ୟଜନକ ଥିଲା ।
295,ମୁଁ ଏହି ଷ୍ଟାରବକ୍ସକୁ କାହାକୁ ସୁପାରିଶ କରେ ନାହିଁ ।,ମୁଁ ଏହି ଷ୍ଟାରବକ୍ସ ଚେଷ୍ଟା କରିବାକୁ ସମସ୍ତଙ୍କୁ ସୁପାରିଶ କରିବି।
296,ମୋତେ ଦିଆଯାଉଥିବା ଏକମାତ୍ର ଜିନିଷ ହେଉଛି ଏକ ମାଗଣା ମିଠା।,ମୋତେ ଏକ ମାଗଣା ମିଠା ମଧ୍ୟ ଦିଆଗଲା।
297,ପରିଚାଳନା ଯତ୍ନବାନ ମନେ ହେଉନାହିଁ ।,ପରିଚାଳନା ପ୍ରକୃତରେ ଯତ୍ନବାନ ମନେହୁଏ।
298,"ମୋର ଏକ ଭୟଙ୍କର ଅନୁଭୂତି ଥିଲା, ଏବଂ ମୁଁ ଦୁଃଖର ସହିତ ଫେରି ଆସିବି ନାହିଁ ।","ମୋର ବହୁତ ଭଲ ଅଭିଜ୍ଞତା ଥିଲା, ଏବଂ ମୁଁ ଖୁସିରେ ଫେରି ଆସିବି ।"
299,ଏହା ପ୍ରକୃତରେ ବାଦାମୀ ଚାଉଳ ନୁହେଁ।,ଏହା ପ୍ରକୃତରେ ବାଦାମୀ ଚାଉଳ।
300,କୌଣସି ପ୍ରତିକ୍ରିୟା ମଧ୍ୟ ପାଇଲା ନାହିଁ।,ଏପରିକି ଏକ ପ୍ରତିକ୍ରିୟା ମଧ୍ୟ ପାଇଛି।
301,"କହିବା ଅନାବଶ୍ୟକ, ଅଭିଯୋଗ ଦାଖଲ କରି ଚାଲିଯିବା ପରେ ମୁଁ ସିଧାସଳଖ ଷ୍ଟୋର ମ୍ୟାନେଜରଙ୍କ ସହ ଯୋଗାଯୋଗ କଲି।","କହିବା ଅନାବଶ୍ୟକ, ଅଭିଯୋଗ ଦାଖଲ କରି ଚାଲିଯିବା ପରେ ମୁଁ ସିଧାସଳଖ ଷ୍ଟୋର ମ୍ୟାନେଜରଙ୍କ ସହ ଯୋଗାଯୋଗ କଲି।"
302,ମୋ ପତ୍ନୀ ପରିବର୍ତ୍ତନ ପାଇଁ ଆସିଥିଲେ ଏବଂ ତାଙ୍କୁ ବହୁତ ଖରାପ ବ୍ୟବହାର କରାଯାଇଥିଲା।,ମୋ ପତ୍ନୀ ପରିବର୍ତ୍ତନ ପାଇଁ ଆସିଥିଲେ ଏବଂ ତାଙ୍କୁ ବହୁତ ଭଲ ବ୍ୟବହାର କରାଯାଇଥିଲା।
303,ମୁଁ ପୋଡା ଚିକେନ୍ ଖଣ୍ଡ ସହିତ ଏକ ସିଜର୍ ସାଲାଡ୍ ଅର୍ଡର କଲି।,ମୁଁ ବଢିଆ ଚିକେନ୍ ସହିତ ଏକ ସିଜର୍ ସାଲାଡ୍ ଅର୍ଡର କଲି ।
304,"ଯଦି ଏହା ଅତ୍ୟଧିକ ଗରମ ହୋଇନଥାନ୍ତା, ତେବେ ଏହା କେବଳ ଅସୁବିଧାଜନକ ହୋଇଥାନ୍ତା ।",ପ୍ରତିଷ୍ଠାର ଉପଯୁକ୍ତ ସ୍ୱଭାବ ଥିଲା।
305,ସେ ମୋତେ ଏକ କପି ପ୍ରଦାନ କରିଥିଲେ ଯଦିଓ ମୁଁ ଅପେକ୍ଷା କରିବା ସମୟରେ ଏକ ସୋଡା ଚାହୁଁଥିଲି।,ମୁଁ ଅପେକ୍ଷା କଲାବେଳେ ସେ ମୋତେ ଏକ ସତେଜ ସୋଡା ପ୍ରଦାନ କଲା।
306,ସେମାନଙ୍କୁ ଜଣାଇବାକୁ ମୁଁ ଇମେଲ କରିଥିଲି କିନ୍ତୁ ସେମାନେ ଯତ୍ନ ନେଉନାହାଁନ୍ତି ।,ସେମାନଙ୍କୁ ଜଣାଇବାକୁ ମୁଁ ଇମେଲ କଲି ଏବଂ ସେମାନେ ତୁରନ୍ତ ପ୍ରତିକ୍ରିୟା ଦେଲେ ।
307,ମୁଁ ଭାବୁଛି ମୁଁ ଭୁଲି ଯାଇଥିଲି ଯେ ସେମାନଙ୍କର ଉପହାରଗୁଡ଼ିକ ପ୍ରକୃତରେ କେତେ ନିନ୍ଦନୀୟ ।,ମୁଁ ପ୍ରାୟ ଭୁଲିଗଲି ଯେ ସେମାନଙ୍କର ଉପହାର ପ୍ରକୃତରେ କେତେ ମହତ୍!
308,ଏହା ସମାପ୍ତ ହେଲା ନାହିଁ।,ଏହାକୁ ଶୀଘ୍ର ପ୍ଲେଟରୁ ପୋଛି ଦିଆଗଲା।
309,ଆମେ ଫେରି ଆସିବା ନାହିଁ!,ଆମେ ନିଶ୍ଚିତ ଭାବରେ ଫେରି ଆସିବା!
310,ସେ ପ୍ରକୃତରେ ତା’ର ଚାପ ବୁଝିପାରିଲେ ନାହିଁ।,ସେ ପ୍ରକୃତରେ ତା’ର ଚାପ ବୁଝି ପାରିଲେ ।
311,"ଏକଦମ୍ ବେକାର୍, ଏହି ସ୍ଥାନରୁ ଅର୍ଡର କରନ୍ତୁ ନାହିଁ ।","ଏକଦମ୍ ବଢିଆ, ଏହି ସ୍ଥାନରୁ ଅର୍ଡର କରିବା ଜରୁରୀ ।"
312,"ଉତ୍ତମ ଖାଦ୍ୟ, ତମ୍ବୁ ଏତେ ଭଲ ନୁହେଁ ।","ଉତ୍ତମ ଖାଦ୍ୟ, ତମ୍ବୁ ମଧ୍ୟ ଭଲ ଥିଲା ।"
313,ଏପରିକି ଜଳର ସ୍ୱାଦ ଭୟଙ୍କର ଥିଲା।,ଏପରିକି ଜଳ ବହୁତ ଭଲ ଲାଗିଲା।
314,ଏବଂ ଅନ୍ୟ ସ୍ଥାନ ତୁଳନାରେ ଖାଦ୍ୟ ସେତେ ଭଲ ନୁହେଁ ।,ଏବଂ ଖାଦ୍ୟ ବହୁତ ଭଲ ।
315,ଭଲ ଲାଗୁଛି କି?,"ଭଲ ଲାଗୁଛି, ନୁହେଁ କି?"
316,କିନ୍ତୁ ସେଠାରେ ଘୃଣ୍ୟ ଏବଂ ଗରମ ଥିଲା।,ଏବଂ ସେଠାରେ ଏହା ଚମତ୍କାର ଏବଂ ଆନନ୍ଦଦାୟକ ଥିଲା।
317,"ହଁ, ଅଂଶଟି ବଡ଼ ଥିଲା, କିନ୍ତୁ ଆକାର ସବୁକିଛି ନୁହେଁ।","ହଁ, ଅଂଶଗୁଡିକ ବଡ଼ ଏବଂ ସ୍ୱାଦିଷ୍ଟ ଥିଲା।"
318,ଏହା ଭଜା ହୋଇଯାଇଥିଲା ଏବଂ ବହୁତ କଠିନ ଥିଲା।,ଏହା ସମ୍ପୂର୍ଣ୍ଣ ରୂପେ ରନ୍ଧା ଯାଇଥିଲା।
319,ମୁଁ ପୂର୍ବରୁ ଗ୍ରାହକଙ୍କ ପ୍ରତି ଏପରି ମନୋଭାବ ଗ୍ରହଣ କରି ନାହିଁ।,ମୁଁ ପୂର୍ବରୁ ଗ୍ରାହକଙ୍କ ପ୍ରତି ଏପରି ଏକ ମନୋଭାବ ଗ୍ରହଣ କରି ନାହିଁ।
320,ସାମଗ୍ରିକ ମୂଲ୍ୟ ଫ୍ରାଏ ସହିତ ଉପଯୁକ୍ତ ନୁହେଁ।,ସାମଗ୍ରିକ ମୂଲ୍ୟ ଫ୍ରାଏ ସହିତ ସମାନ ।
321,ଏହା ଖରାପ ଲାଗିଲା ଯେ ଅନ୍ୟ ଗ୍ରାହକଙ୍କୁ ଏହାର ପରିଣାମ ଭୋଗିବାକୁ ପଡିଲା ।,ଏହା ଖୁସି ଲାଗିଲା ଯେ ଅନ୍ୟ ଗ୍ରାହକଙ୍କୁ ଏହାର ପରିଣାମ ଭୋଗିବାକୁପଡିଲା ନାହିଁ ।
322,"ତାହା ଘଟିବ କି ନାହିଁ ଆମେ ଦେଖିବା, କିନ୍ତୁ ମୁଁ ମୋର ନିଶ୍ୱାସ ନିୟନ୍ତ୍ରଣରେ ରହୁନାହିଁ।","ତାହା ଘଟିବ କି ନାହିଁ ଆମେ ଦେଖିବା, ଏବଂ ମୁଁ ନିଶ୍ଚିତ ଉତ୍ସାହିତ।"
323,ଏବଂ ପରିଚାଳନା ଏହା ବିଷୟରେ କିଛି କରେ ନାହିଁ।,ଏବଂ ପରିଚାଳନା ଏହାକୁ ଭଲ ଭାବରେ ସମାଧାନ କରିଛି।
324,ଆଶ୍ଚର୍ଯ୍ୟର କଥା ଏହି ରେଷ୍ଟୁରାଣ୍ଟଗୁଡ଼ିକ ଉପତ୍ୟକାର ଚାରିପାଖରେ ବନ୍ଦ ହୋଇଯାଉଛି।,ଆଶ୍ଚର୍ଯ୍ୟର କଥା ଏହି ରେଷ୍ଟୁରାଣ୍ଟଗୁଡ଼ିକ ଉପତ୍ୟକାର ଚାରିପାଖରେ ଖୋଲୁଛି।
325,ଯେତେବେଳେ ମୁଁ ଏକ ଡଜନେ ବ୍ୟାଗେଲ କିଣିବି ତୁମେ ମୋତେ କ’ଣ ଚାର୍ଜ କରିବାକୁ ଯାଉଛ?,ଯେତେବେଳେ ମୁଁ ଏକ ଡଜନେ ବ୍ୟାଗେଲ କ୍ରୟ କରେ ତୁମେ ନିଶ୍ଚିତ ଭାବରେ ମୋତେ ଚାର୍ଜ କରିବାକୁ ଯାଉଛ।
326,ମୁଁ ତଥାପି ମୋର ମଦୁଆ ନୁଡୁଲ୍ସକୁ ଇଚ୍ଛା କରୁଛି!,ଏଠାରେ ଥିବା ମଦୁଆ ନୁଡୁଲ୍ସ ମୋର ଇଚ୍ଛାକୁ ସନ୍ତୁଷ୍ଟ କଲା।
327,ଆଜିକାଲି ଗୁଣବତ୍ତା ବହୁତ ଲୋଭନୀୟ।,ଆଜିକାଲି ଗୁଣବତ୍ତା ସମାନ ଅଟେ।
328,ଏହି ମହିଳା ସେହି ମନୋଭାବ ସହିତ ସେବା ଶିଳ୍ପରେ ରହିବା ଉଚିତ୍ ନୁହେଁ।,ଏହି ମହିଳା ବିଶେଷ ଭାବରେ ସେହି ମହାନ ମନୋଭାବ ସହିତ ସେବା ଶିଳ୍ପରେ ସମ୍ପୃକ୍ତ।
329,ସେବା ଚଳନୀୟ ଥିଲା କିନ୍ତୁ ଖରାପ ଖାଦ୍ୟ ଏବଂ ପାନୀୟ ପାଇଁ ଭରଣା କରିପାରିଲା ନାହିଁ।,ଖାଦ୍ୟ ଏବଂ ପାନୀୟ ଭଳି ସେବା ଚଳନୀୟ ଠାରୁ ଅଧିକ ଥିଲା ।
330,ଆମର ମଦ ଅର୍ଡର ରଖିବା ପାଇଁ ମୋ ସ୍ୱାମୀଙ୍କୁ ବାର୍ ଉପରକୁ ଯିବାକୁ ପଡିଲା।,ମୋ ସ୍ୱାମୀ ଟେବୁଲରୁ ଭୁଲ୍ ଭାବରେ ତାଙ୍କ ମଦ ଅର୍ଡର ରଖିଥିଲେ।
331,"ଏବଂ ପିଜା ଥଣ୍ଡା, ତେଲିଆ ଏବଂ ସାଧାରଣତଃ ବହୁତ ଭୟଙ୍କର ଥିଲା।","ପିଜା ଗରମ ଥିଲା, ତେଲହୀନ, ଏବଂ ସ୍ୱାଦଯୁକ୍ତ ଥିଲା।"
332,ବୋଧହୁଏ ସେମାନେ ଏକ ଖରାପ ରାତି କଟାଉଥିଲେ?,ଖରାପ ରାତି ହେଲେ ମଧ୍ୟ ସେମାନେ ସର୍ବୋତ୍ତମ ଥିଲେ।
333,"ଏହି ସ୍ଥାନଟି ଅପରିଷ୍କାର, ପୁରୁଣା ଏବଂ ସର୍ଭିସ ଖରାପ ଅଟେ !","ଏହି ସ୍ଥାନଟି ପରିଷ୍କାର, ପୁରୁଣା ନୁହେଁ, ଏବଂ ସର୍ଭିସ ଭଲ ଅଟେ !"
334,ଆମେ ପାଇଥିବା ଏକମାତ୍ର ଜିନିଷ ହେଉଛି କଫି ।,କଫି ସହିତ ସବୁକିଛି ଗରମ ଥିଲା ।
335,"ତେଣୁ, ଏହା ଆବର୍ଜନାରେ ଗଲା ।","ତେଣୁ, ଏହା ପେଟରେ ଗଲା ।"
336,"ଏହା ସମ୍ପୃକ୍ତ ସମସ୍ତଙ୍କ ପାଇଁ ଲଜ୍ଜାଜନକ ଥିଲା, ଯଦିଓ ମୁଁ ଭାବୁନାହିଁ ଯେ ସେ ଧ୍ୟାନ ଦେଇଛନ୍ତି ।",ଏଥିରେ ସମ୍ପୃକ୍ତ ସମସ୍ତଙ୍କ ପାଇଁ ମଜା ଥିଲା ।
337,"ତେଣୁ ମୁଁ ମୋର ଟାୟାରକୁ ଅନ୍ଲାଇନ୍ରେ ଅର୍ଡର କଲି, ଦୁଇ ଦିନ ପାଇଁ ଏକ ନିଯୁକ୍ତି ସ୍ଥିର କଲି ।","ତେଣୁ ମୁଁ ମୋ ଟାୟାରକୁ ଅନ୍ଲାଇନ୍ରେ ଅର୍ଡର କଲି, ସହଜରେ ଏକ ନିଯୁକ୍ତିକୁ ସ୍ଥିର କଲି ।"
338,"ଆଶାକରେ, ମୁଁ ମୋ ସହିତ କ bed ଣସି ଶଯ୍ୟା ତ୍ରୁଟି ନେଇ ନାହିଁ ।",ସ୍ଥାନଟି ପରିଷ୍କାର ଏବଂ ସ୍ୱଚ୍ଛ ଥିଲା ।
339,"ବିୟର ଖରାପ ନୁହେଁ, କିନ୍ତୁ ଖାଦ୍ୟ ଇଚ୍ଛାଠାରୁ କମ୍ ଥିଲା ।",ବିୟର ଏବଂ ଖାଦ୍ୟ ଉଭୟ ବହୁତ ଭଲ ଥିଲା ।
340,"ଯେତେବେଳେ ଏହା ଶେଷରେ ବାହାରିଲା, ଏହା ଖରାପ ଥିଲା",ଏହା ବାହାରକୁ ଆସିଲା ଏବଂ ବହୁତ ଭଲ ଥିଲା ।
341,ଏହା ସବୁ ମିଥ୍ୟା ପ୍ରଚାର ତେଣୁ ଯିବା ପୂର୍ବରୁ କଲ୍ କର!,ଏହି ଲୋକମାନେ ପ୍ରଚାରରେ ଯାହା କୁହନ୍ତି ତାହା କରନ୍ତି ।
342,ଖାଦ୍ୟ ଅତ୍ୟଧିକ ଖରାପ ନୁହେଁ କିନ୍ତୁ ସେବା ଭୟଙ୍କର ଅଟେ।,ଖାଦ୍ୟ ଏବଂ ସେବା ଭଲ ଥିଲା।
343,"କ୍ରାବ୍ କେକ୍, ଲୁଣ, ଅନ୍ୟ ସ୍ୱାଦ ନାହିଁ।",କ୍ରାବ୍ କେକ୍ ଲୁଣିଆ ଏବଂ ସ୍ୱାଦିଷ୍ଟ ଥିଲା।
344,ମୋ ପାଇଁ କିନ୍ତୁ ଗ୍ରାହକ ସେବା ସବୁ ନଷ୍ଟ କରିଦିଏ।,ଗ୍ରାହକ ସେବା ମୋ ପାଇଁ ଭଲ ଥିଲା।
345,"ମୁଁ କେବଳ ବାହାରକୁ ଗଲି, ଅଭିଯୋଗ କରିବାକୁ ମ୍ୟାନେଜରଙ୍କୁ ଡାକିଲି।",ମୁଁ ଚାଲିଗଲି ଏବଂ ପ୍ରଶଂସା କରିବାକୁ ମ୍ୟାନେଜରଙ୍କୁ ଡାକିଲି।
346,ଏହି ସ୍ଥାନକୁ ନେଇ ମୁଁ ବହୁତ ନିରାଶ ହୋଇଥିଲି ।,ଏହି ସ୍ଥାନକୁ ନେଇ ମୁଁ ବହୁତ ପ୍ରଭାବିତ ହୋଇଥିଲି ।
347,ତେବେ ତୁମର ସମସ୍ୟା ସହିତ ମୋର ଚିନ୍ତା କ’ଣ?,ମୁଁ ଖୁସି ଯେ ତୁମେ ମୋ ପାଇଁ କୌଣସି ଚିନ୍ତା ସୃଷ୍ଟି କରୁନାହଁ ।
348,"ଦୁର୍ଭାଗ୍ୟବଶତ।, ଟୁର ଗାଇଡ୍ ବିଶେଷଜ୍ଞ ନୁହଁନ୍ତି।",ଟୁର୍ ଗାଇଡ୍ ବିଶେଷଜ୍ଞ।
349,ଜିଜ୍ ମୁଁ ସେହି ୟୁନି ବ୍ଲକ୍ ପାଇଁ ଏକ ଉତ୍ସ ଖୋଜିବା ଆବଶ୍ୟକ କରେ ....,ମୁଁ ଭାବୁନାହିଁ ଯେ ସେହି ୟୁନି ବ୍ଲକ୍ଗୁଡ଼ିକ ପାଇଁ ମୋର ଏକ ନୂତନ ଉତ୍ସ ଦରକାର।
350,ସେ କିଛି କୁହନ୍ତି ନାହିଁ ଏବଂ କେବଳ ଚାଲିଯାଆନ୍ତି।,ସେ ଧର୍ଯ୍ୟର ସହିତ ମୋ ନିକଟରେ ଉପସ୍ଥିତ ହେଲେ।
351,"ଅନ୍ୟମାନେ , ଅଧିକ ରନ୍ଧା ଏବଂ ଶୁଖିଲା କ୍ଷୁଦ୍ର ରିବ୍ ହ୍ୟାସ୍ ଅର୍ଡର କଲେ।",କ୍ଷୁଦ୍ର ରିବ୍ ହ୍ୟାସ୍ ସଂପୂର୍ଣ୍ଣ ରୂପେ ରନ୍ଧା ଏବଂ ରସଯୁକ୍ତ ଥିଲା।
352,କର୍ମଚାରୀମାନେ କେଉଁଠାରେ ମିଳିଲେ ନାହିଁ।,କର୍ମଚାରୀମାନେ କ୍ରମାଗତ ଭାବରେ ଉପସ୍ଥିତ ଥିଲେ।
353,ଏହା ତରଳ ପ୍ଲାଷ୍ଟିକ ପରି ସ୍ୱାଦ ଥିଲା ଏବଂ କଠିନ ସ୍ତରର ଥିଲା।,ଏହା ଚମତ୍କାର ସ୍ୱାଦ ଏବଂ ଏକ ବହୁତ ସ୍ଥିରତା ଥିଲା।
354,ସେ ଅନ୍ୟ ସବୁ ସମୟରେ ଭଲ ବୋଲି କିଛି ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ।,ସେ ଯେକୌଣସି ସମୟରେ ଭଲ।
355,ମୁଁ ଏହାକୁ ସ୍ୱୀକାର କଲି ଏବଂ ସେ ବିଲ୍ ର ଯତ୍ନ ନେବାକୁ ଫେରିଗଲେ।,ସେ ନିଜେ ବିଲର ଯତ୍ନ ନେଲେ।
356,ତୁମର ଟଙ୍କା ଏବଂ ଧର୍ଯ୍ୟ ସଞ୍ଚୟ କର।,"ତୁମର ଟଙ୍କା, ଅଭିଜ୍ଞତା ଏବଂ ଧର୍ଯ୍ୟ ବିଷୟରେ ଚିନ୍ତା କରିବାର ଆବଶ୍ୟକତା ନାହିଁ।"
357,ମୋର ସମୟ ଏବଂ ସେମାନଙ୍କର କ’ଣ ଅପଚୟ।,ମୋ ସମୟର କି ଅଦ୍ଭୁତ ବ୍ୟବହାର।
358,ଦୁର୍ଭାଗ୍ୟବଶତଃ ଗୋଟିଏ ମୋର କୁକୁର ଏବଂ ଗୋଟିଏ ମୋ ପତ୍ନୀଙ୍କ କୁକୁର ପାଇଁ ଥିଲା।,"ସୌଭାଗ୍ୟବଶତ ,, ଗୋଟିଏ ମୋର କୁକୁର ଏବଂ ଅନ୍ୟଟି ମୋ ସ୍ତ୍ରୀର କୁକୁର ପାଇଁ ଥିଲା।"
359,"ମୁଁ ଅନଭବ କରୁଛି, ଅଧିକ ଘନିଷ୍ଠ ନହେବା ମୋର ଦୋଷ।",ମୁଁ ପ୍ରକୃତରେ ନିକଟତର ଦେଖିଲି।
360,ସର୍ଭର କିଣୁନାହିଁ।,ସର୍ଭର ସ୍ୱୀକୃତ ହୋଇଛି।
361,ମୁଁ ପାଇଥିବା ସବୁଠାରୁ ଖରାପ ଗ୍ରାହକ ସେବା।,ମୁଁ ପାଇଥିବା ସର୍ବୋତ୍ତମ ଗ୍ରାହକ ସେବା।
362,ଦୁଃଖର ବିଷୟ ଏହି ଦୋକାନରେ ସାଣ୍ଡୱିଚ୍ କଣ ହୋଇଛି।,ଏହି ଦୋକାନରେ ସାଣ୍ଡୱିଚ୍ କ’ଣ ହୋଇଛି ତାହା ବହୁତ ଭଲ।
363,"ଏବଂ ଏହି କାରଣରୁ, ମୁଁ ଫେରିବି ନାହିଁ।","ଏବଂ ଏହି କାରଣରୁ, ମୁଁ ଫେରିବି।"
364,ଏହି ଶାଖା ଖରାପ ହେବାରେ ଲାଗିଛି।,ଏହି ଶାଖା ଉନ୍ନତ ଏବଂ ଉନ୍ନତ ହେଉଛି।
365,ସେମାନେ ଆମକୁ ବାରରେ ଖାଇବା ଏକ ବିକଳ୍ପ ବୋଲି କହିବାକୁ ବିଫଳ ହେଲେ।,ସେମାନେ ଆମକୁ ନିଶ୍ଚିତ କରିବାକୁ କହିଥିଲେ ଯେ ବାରରେ ଖାଇବା ଏକ ବିକଳ୍ପ।
366,ନିମ୍ନ ମୂଲ୍ୟାୟନ ପାଇଁ ସେମାନେ ଆପଣଙ୍କୁ ଧନ୍ୟବାଦ ଦେଇପାରିବେ।,ଏକ ଭଲ ମୂଲ୍ୟାୟନ ପାଇଁ ସେମାନେ ଆପଣଙ୍କୁ ଧନ୍ୟବାଦ ଦେଇପାରିବେ।
367,ମୁଁ ଏହାକୁ ଖାଇ ନ ଥିଲି।,ମୁଁ ସେସବୁ ଖାଇଲି।
368,ମୁଁ ପ୍ରଥମ ଥର କେଶ କାଟିବାରୁ କାନ୍ଦିଲି।,ମୁଁ ପ୍ରଥମ ଥର କେଶ କାଟିବାରୁ ଖୁସିରେ କାନ୍ଦିଲି।
369,ଆମର ସର୍ଭରରେ କୌଣସି ବିଶେଷତ୍ୱ ନଥିଲା।,ଏକ ମହାନ ବିଶେଷତ୍ୱ ସହିତ ଏକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ ସର୍ଭର ଥିଲା।
370,"ଯଦି ମୁଁ ମୋର ସହକର୍ମୀଙ୍କ ସହିତ ନ ଥା'ନ୍ତି, ତେବେ ମୁଁ ବାହାରକୁ ଯାଇଥା’ନ୍ତି।",ମୋର ସହକର୍ମୀ ଏବଂ ମୁଁ ଏଠାରେ ସମୟ ଉପଭୋଗ କଲୁ।
371,ମୁଁ ଜାଣି ନଥିଲି ରା ଏକ ଶୃଙ୍ଖଳା।,ରା ଏକ ଲୋକପ୍ରିୟ ଶୃଙ୍ଖଳା।
372,ମୁଁ ନିଶ୍ଚିତ ଯେ ସେମାନେ ଏହାକୁ କିଛି ଦିନ ଠିକ୍ କରିବେ କିନ୍ତୁ ଏହି ଦିନ ନୁହେଁ।,ମୁଁ ନିଶ୍ଚିତ ଯେ ସେମାନେ ଏହାକୁ ପ୍ରତିଦିନ ଠିକ୍ କରନ୍ତି।
373,ଆମ ଝିଅ କଲେଜ ସ୍ନାତକୋତ୍ତର ଉତ୍ସବ ପାଳନ କରିବାକୁ ଭୟଙ୍କର ରବିବାର ବ୍ରଞ୍ଚକୁ ଯାଇଥିଲେ।,ଆମ ଝିଅର କଲେଜ ସ୍ନାତକୋତ୍ତର ଉତ୍ସବ ପାଳନ କରିବାକୁ ଭୟଙ୍କର ରବିବାର ବ୍ରଞ୍ଚକୁ ଯାଇଥିଲେ।
374,ଏହା ହେଉଛି ତୃତୀୟ ଥର ସେମାନେ ସେହି ମସଲାକୁ ଖଣ୍ଡନ କରିଛନ୍ତି ।,ମସଲା ଠିକ୍ ପାଇଲା।
375,"ଖେଳ କୋଠରୀ ହେଉଛି ସମୟ, ଶକ୍ତି ଏବଂ ଅର୍ଥର ଅପଚୟ ।","ଗେମ୍ ରୁମ୍ ବହୁତ ସୁନ୍ଦର ଥିଲା, ଅର୍ଥର ମୂଲ୍ୟ ମଧ୍ୟ ଭଲ।"
376,ମୁଁ ତାଙ୍କୁ ମଧ୍ୟ କହିଥିଲି ଯେ ମୁଁ ତାଙ୍କୁ ଅନଲାଇନରେ କିଛି ଭଲ ମତାମତ ଛାଡିବି।,"ମୁଁ ତାଙ୍କୁ ମଧ୍ୟ କହିଥିଲି ଯେ ମୁଁ ତାଙ୍କୁ ଅନଲାଇନରେ କିଛି ଭଲ ମତାମତ ଛାଡିବି, ଏବଂ ମୁଁ ଏହା କହୁଛି।"
377,"ତଥାପି, ମ୍ୟାନେଜର ଫେରି ଆସି ମୋତେ କହିଲା ମୋର ଅର୍ଡର ଆସୁଛି।","ସୌଭାଗ୍ୟବଶତ ,, ମ୍ୟାନେଜର ଫେରି ଆସି ମୋତେ କହିଲା ମୋର ଅର୍ଡର ଆସୁଛି।"
378,"ନିଶ୍ଚିତ ନୁହେଁ, ଏହା ଏକ ଭଲ ଜିନିଷ କି ଖରାପ ଜିନିଷ?","ମୁଁ ଭାବୁଛି ଏହା ଏକ ଭଲ ଜିନିଷ, ଏବଂ ଖରାପ ଜିନିଷ ନୁହେଁ।"
379,ମାରିଆ ମ୍ୟାନେଜର ଜଣେ ଭୟଙ୍କର ବ୍ୟକ୍ତି।,ମାରିଆ ମ୍ୟାନେଜର ଜଣେ ଉଲ୍ଲେଖନୀୟ ବ୍ୟକ୍ତି।
